record_id,date,city,category,demand_index,campaign_flag
12435,5/17/2024,Varanasi,Automotive,0.7,FALSE
12436,1/29/2025,Allahabad,Health,1.391,FALSE
12437,5/16/2024,Varanasi,Footwear,1.109,FALSE
12438,4/6/2025,Bhubaneswar,Mobile & Accessories,1.076,FALSE
12439,12/12/2023,Vasai-Virar,Home & Kitchen,1.467,FALSE
12440,1/7/2024,Ghaziabad,Automotive,0.72,FALSE
12441,6/23/2023,Varanasi,Automotive,0.833,FALSE
12442,3/17/2024,Howrah,Fashion-Men,0.582,FALSE
12443,5/29/2024,Chennai,Pet Supplies,2.86,TRUE
12444,3/28/2024,Amritsar,Jewellery,0.634,FALSE
12445,6/23/2024,Pimpri-Chinchwad,Fashion-Men,0.949,FALSE
12446,7/22/2025,Surat,Furniture,1.039,FALSE
12447,6/24/2024,Jaipur,Books,1.006,FALSE
12448,3/24/2024,Varanasi,Stationery,3.226,TRUE
12449,1/29/2024,Indore,Electronics,1.096,FALSE
12450,3/11/2023,Pune,Jewellery,1.383,FALSE
12451,8/13/2025,Aligarh,Furniture,1.024,FALSE
12452,1/14/2024,Jabalpur,Grocery,1.323,FALSE
12453,2/7/2025,Vijayawada,Fashion-Men,0.9,FALSE
12454,12/31/2023,Gurugram,Footwear,0.788,TRUE
12455,1/31/2024,Jodhpur,Industrial Supplies,0.914,FALSE
12456,4/22/2023,Dhanbad,Beauty & Personal Care,1.124,FALSE
12457,9/1/2025,Varanasi,Sports & Fitness,1.558,FALSE
12458,8/12/2024,Chandigarh,Health,1.113,FALSE
12459,6/23/2023,Lucknow,Books,0.791,FALSE
12460,12/19/2023,Lucknow,Home & Kitchen,0.765,FALSE
12461,1/20/2024,Dhanbad,Footwear,0.891,FALSE
12462,4/30/2023,Hyderabad,Automotive,0.895,FALSE
12463,5/4/2023,Bengaluru,Automotive,1.294,FALSE
12464,3/15/2024,Ahmedabad,Stationery,0.888,TRUE
12465,5/8/2024,Varanasi,Mobile & Accessories,1.115,FALSE
12466,1/17/2025,Ghaziabad,Stationery,2.913,TRUE
12467,2/24/2025,Ranchi,Books,1.027,FALSE
12468,8/2/2024,Gurugram,Office Products,1.186,FALSE
12469,4/25/2023,Mangalore,Office Products,1.022,FALSE
12470,5/4/2023,Madurai,Stationery,0.903,FALSE
12471,5/15/2023,Ranchi,Industrial Supplies,1.255,FALSE
12472,4/7/2024,Surat,Beauty & Personal Care,0.864,FALSE
12473,7/15/2025,Bhiwandi,Furniture,1.06,FALSE
12474,8/3/2023,Bhiwandi,Fashion-Men,0.928,FALSE
12475,4/26/2025,Srinagar,Furniture,1.192,FALSE
12476,4/27/2023,Allahabad,Industrial Supplies,1.029,FALSE
12477,9/5/2023,Ranchi,Industrial Supplies,1.048,FALSE
12478,3/23/2025,Ranchi,Mobile & Accessories,0.645,FALSE
12479,9/3/2024,Visakhapatnam,Toys & Baby,0.853,FALSE
12480,5/27/2025,Aligarh,Beauty & Personal Care,0.703,FALSE
12481,3/11/2025,Dhanbad,Furniture,0.914,FALSE
12482,1/19/2023,Kanpur,Sports & Fitness,0.529,FALSE
12483,11/1/2023,Bhiwandi,Stationery,2.511,TRUE
12484,10/3/2024,Nagpur,Books,3.792,TRUE
12485,6/10/2024,Kanpur,Automotive,1.16,FALSE
12486,5/29/2024,Varanasi,Jewellery,1.038,FALSE
12487,3/14/2025,Mumbai,Mobile & Accessories,0.903,FALSE
12488,1/18/2023,Howrah,Industrial Supplies,1.229,TRUE
12489,4/24/2025,Raipur,Home & Kitchen,0.663,FALSE
12490,7/2/2024,Indore,Grocery,3.013,TRUE
12491,5/19/2023,Dhanbad,Electronics,3.212,TRUE
12492,5/18/2025,Allahabad,Home & Kitchen,1.204,FALSE
12493,9/25/2025,Jaipur,Toys & Baby,1.107,FALSE
12494,8/23/2023,Kalyan-Dombivli,Books,0.947,FALSE
12495,6/21/2025,Aligarh,Home & Kitchen,1.047,FALSE
12496,5/24/2024,Bengaluru,Industrial Supplies,0.979,FALSE
12497,12/24/2024,Jodhpur,Pet Supplies,1.096,FALSE
12498,5/3/2023,Mumbai,Appliances,1.223,FALSE
12499,12/30/2024,Agra,Mobile & Accessories,1.059,TRUE
12500,11/17/2024,Surat,Mobile & Accessories,0.814,FALSE
12501,7/5/2023,Ghaziabad,Industrial Supplies,0.849,FALSE
12502,4/7/2024,Amritsar,Industrial Supplies,0.654,FALSE
12503,1/21/2024,Ghaziabad,Fashion-Men,0.805,FALSE
12504,5/24/2023,Visakhapatnam,Fashion-Women,0.726,FALSE
12505,3/27/2024,Faridabad,Automotive,1.156,FALSE
12506,11/12/2024,Jaipur,Stationery,1.056,FALSE
12507,1/23/2023,Howrah,Office Products,1.391,FALSE
12508,8/1/2024,Pimpri-Chinchwad,Beauty & Personal Care,1.523,FALSE
12509,4/11/2025,Srinagar,Mobile & Accessories,1.376,FALSE
12510,12/12/2024,Madurai,Jewellery,1.186,FALSE
12511,2/28/2025,Kanpur,Jewellery,0.96,FALSE
12512,1/9/2024,Gurugram,Sports & Fitness,1.131,FALSE
12513,3/5/2023,Chandigarh,Jewellery,0.848,FALSE
12514,12/10/2023,Nashik,Industrial Supplies,0.892,FALSE
12515,2/18/2024,Srinagar,Books,3.27,TRUE
12516,2/28/2024,Varanasi,Jewellery,3.159,TRUE
12517,8/18/2023,Thane,Mobile & Accessories,0.932,FALSE
12518,8/10/2024,Ranchi,Sports & Fitness,2.325,TRUE
12519,3/21/2024,Mumbai,Home & Kitchen,1.204,FALSE
12520,1/2/2025,Mangalore,Industrial Supplies,1.287,FALSE
12521,3/28/2025,Raipur,Stationery,0.889,FALSE
12522,6/27/2023,Amritsar,Appliances,1.125,FALSE
12523,8/18/2024,Jaipur,Fashion-Men,0.637,FALSE
12524,7/18/2025,Bhopal,Footwear,1.281,FALSE
12525,10/13/2023,Kalyan-Dombivli,Fashion-Men,0.781,FALSE
12526,6/17/2024,Nagpur,Electronics,4.615,TRUE
12527,11/7/2024,Varanasi,Automotive,2.823,TRUE
12528,7/10/2024,Faridabad,Toys & Baby,1.196,FALSE
12529,2/5/2025,Pimpri-Chinchwad,Health,3.685,TRUE
12530,7/26/2025,Chandigarh,Stationery,1.114,FALSE
12531,7/10/2024,Moradabad,Sports & Fitness,1.201,FALSE
12532,2/24/2023,Amritsar,Footwear,0.809,TRUE
12533,6/28/2025,Aligarh,Electronics,1.016,FALSE
12534,1/13/2025,Dhanbad,Sports & Fitness,1.688,FALSE
12535,3/28/2023,Bhubaneswar,Appliances,0.845,FALSE
12536,11/17/2023,Vadodara,Fashion-Women,1.157,FALSE
12537,8/28/2023,Mangalore,Sports & Fitness,0.825,FALSE
12538,7/12/2025,Jaipur,Office Products,1.571,TRUE
12539,8/7/2024,Lucknow,Sports & Fitness,0.667,FALSE
12540,6/15/2025,Moradabad,Industrial Supplies,1.26,FALSE
12541,7/24/2023,Kalyan-Dombivli,Pet Supplies,1.169,FALSE
12542,1/1/2024,Faridabad,Toys & Baby,1.212,FALSE
12543,5/29/2023,Jabalpur,Footwear,1.245,FALSE
12544,12/21/2024,Kanpur,Footwear,1.333,FALSE
12545,9/21/2023,Amritsar,Fashion-Men,2.236,TRUE
12546,1/7/2025,Jodhpur,Electronics,0.968,FALSE
12547,1/5/2023,Allahabad,Pet Supplies,0.785,FALSE
12548,5/21/2023,Vijayawada,Fashion-Women,1.215,FALSE
12549,11/29/2023,Vijayawada,Health,0.697,FALSE
12550,10/15/2023,Amritsar,Pet Supplies,0.901,FALSE
12551,9/3/2023,Visakhapatnam,Home & Kitchen,1.21,FALSE
12552,12/6/2024,Nashik,Books,0.797,TRUE
12553,9/19/2024,Bhiwandi,Jewellery,0.95,FALSE
12554,8/23/2025,Visakhapatnam,Footwear,0.677,FALSE
12555,10/10/2024,Lucknow,Electronics,1.187,FALSE
12556,8/7/2025,Gurugram,Industrial Supplies,0.979,FALSE
12557,1/20/2025,Dhanbad,Sports & Fitness,0.615,FALSE
12558,7/21/2024,Dhanbad,Sports & Fitness,0.638,TRUE
12559,2/7/2025,Surat,Fashion-Women,0.516,FALSE
12560,12/19/2023,Howrah,Mobile & Accessories,1.117,FALSE
12561,8/9/2023,Vadodara,Sports & Fitness,0.765,FALSE
12562,7/28/2024,Agra,Industrial Supplies,1.131,FALSE
12563,11/26/2024,Ranchi,Furniture,1.202,FALSE
12564,4/20/2023,Nashik,Books,1.382,FALSE
12565,9/15/2023,Amritsar,Appliances,0.809,FALSE
12566,6/12/2023,Nagpur,Fashion-Women,1.056,FALSE
12567,4/26/2025,Srinagar,Jewellery,0.565,FALSE
12568,1/29/2023,Srinagar,Appliances,1.139,FALSE
12569,1/23/2025,Chennai,Fashion-Men,0.66,FALSE
12570,8/30/2025,Gwalior,Toys & Baby,0.922,FALSE
12571,9/19/2023,Kalyan-Dombivli,Grocery,1.11,FALSE
12572,4/8/2024,Kanpur,Industrial Supplies,0.971,FALSE
12573,5/16/2023,Surat,Footwear,0.814,FALSE
12574,4/13/2024,Srinagar,Beauty & Personal Care,1.252,FALSE
12575,6/16/2024,Jodhpur,Books,1.012,FALSE
12576,1/4/2023,Vasai-Virar,Appliances,0.755,FALSE
12577,3/14/2025,Indore,Stationery,1.255,FALSE
12578,5/17/2024,Delhi,Office Products,1.115,FALSE
12579,8/9/2025,Aligarh,Pet Supplies,0.773,FALSE
12580,1/1/2024,Vadodara,Fashion-Women,0.954,TRUE
12581,2/20/2023,Surat,Fashion-Women,0.975,FALSE
12582,8/15/2025,Kanpur,Automotive,1.429,FALSE
12583,10/10/2024,Gwalior,Home & Kitchen,0.869,FALSE
12584,7/25/2023,Aligarh,Beauty & Personal Care,0.992,FALSE
12585,10/15/2024,Thane,Home & Kitchen,0.788,FALSE
12586,7/26/2025,Mangalore,Grocery,1.138,FALSE
12587,2/21/2023,Srinagar,Furniture,1.075,FALSE
12588,8/21/2025,Kalyan-Dombivli,Books,0.563,FALSE
12589,3/30/2025,Madurai,Office Products,1.011,FALSE
12590,7/14/2025,Aligarh,Footwear,0.742,FALSE
12591,5/29/2024,Hyderabad,Automotive,1.254,FALSE
12592,8/11/2023,Gurugram,Fashion-Women,0.972,FALSE
12593,10/29/2023,Gwalior,Automotive,1.126,FALSE
12594,7/16/2025,Nashik,Mobile & Accessories,0.966,FALSE
12595,7/15/2025,Allahabad,Home & Kitchen,1.004,FALSE
12596,1/12/2024,Bhiwandi,Grocery,1.045,FALSE
12597,5/11/2023,Raipur,Furniture,0.787,FALSE
12598,5/22/2024,Gurugram,Grocery,0.586,FALSE
12599,4/18/2025,Nagpur,Sports & Fitness,3.231,TRUE
12600,3/29/2023,Moradabad,Books,1.133,FALSE
12601,7/13/2025,Howrah,Beauty & Personal Care,1.008,FALSE
12602,12/14/2024,Chandigarh,Industrial Supplies,1.021,FALSE
12603,11/22/2024,Mangalore,Stationery,0.928,FALSE
12604,10/7/2024,Coimbatore,Jewellery,0.661,FALSE
12605,12/9/2024,Jabalpur,Furniture,1.004,FALSE
12606,7/6/2023,Surat,Fashion-Women,1.145,FALSE
12607,7/6/2023,Thane,Pet Supplies,1.092,FALSE
12608,2/6/2024,Hyderabad,Electronics,0.93,TRUE
12609,9/10/2023,Kolkata,Toys & Baby,0.973,FALSE
12610,9/26/2024,Kanpur,Toys & Baby,1.386,FALSE
12611,4/22/2025,Bhubaneswar,Automotive,1.196,FALSE
12612,1/25/2023,Delhi,Health,0.804,FALSE
12613,2/25/2023,Allahabad,Appliances,0.604,FALSE
12614,3/2/2024,Kalyan-Dombivli,Beauty & Personal Care,0.756,FALSE
12615,4/16/2023,Kolkata,Pet Supplies,0.934,FALSE
12616,1/31/2023,Vadodara,Fashion-Men,0.853,FALSE
12617,8/5/2025,Srinagar,Office Products,1.115,FALSE
12618,2/24/2025,Pimpri-Chinchwad,Home & Kitchen,0.677,FALSE
12619,1/24/2023,Srinagar,Beauty & Personal Care,0.95,FALSE
12620,5/5/2025,Ghaziabad,Office Products,0.941,FALSE
12621,1/12/2024,Kanpur,Stationery,0.913,FALSE
12622,4/25/2025,Gurugram,Appliances,0.894,FALSE
12623,12/23/2023,Patna,Electronics,0.82,FALSE
12624,4/5/2024,Vasai-Virar,Fashion-Men,2.023,TRUE
12625,7/18/2024,Pimpri-Chinchwad,Pet Supplies,2.015,TRUE
12626,9/29/2023,Jaipur,Books,0.919,FALSE
12627,6/23/2025,Mangalore,Stationery,1.045,FALSE
12628,6/23/2025,Kanpur,Toys & Baby,1.011,FALSE
12629,8/19/2023,Kanpur,Automotive,0.759,FALSE
12630,4/24/2025,Bhopal,Books,1.026,FALSE
12631,5/22/2024,Visakhapatnam,Home & Kitchen,0.85,FALSE
12632,9/14/2023,Nagpur,Fashion-Men,1.383,FALSE
12633,12/23/2023,Visakhapatnam,Health,0.652,FALSE
12634,5/2/2025,Bhiwandi,Appliances,1.009,FALSE
12635,8/20/2023,Vasai-Virar,Grocery,0.915,FALSE
12636,5/2/2025,Allahabad,Grocery,0.742,FALSE
12637,5/14/2023,Ghaziabad,Mobile & Accessories,0.989,FALSE
12638,4/28/2025,Vijayawada,Stationery,0.98,TRUE
12639,4/19/2023,Thane,Automotive,0.963,FALSE
12640,11/15/2023,Amritsar,Fashion-Men,0.91,FALSE
12641,5/26/2023,Chandigarh,Furniture,1.021,FALSE
12642,1/29/2023,Mumbai,Industrial Supplies,0.972,FALSE
12643,1/7/2025,Rajkot,Automotive,0.987,FALSE
12644,1/16/2024,Moradabad,Electronics,1.229,FALSE
12645,3/14/2024,Ahmedabad,Health,1.208,FALSE
12646,10/16/2024,Bhubaneswar,Industrial Supplies,0.81,FALSE
12647,5/11/2025,Coimbatore,Sports & Fitness,1.321,FALSE
12648,12/4/2023,Indore,Footwear,1.16,FALSE
12649,5/27/2024,Dhanbad,Furniture,0.992,FALSE
12650,2/6/2025,Chennai,Appliances,0.951,FALSE
12651,7/23/2025,Amritsar,Beauty & Personal Care,1.377,FALSE
12652,1/18/2025,Jodhpur,Mobile & Accessories,0.85,FALSE
12653,7/10/2023,Dhanbad,Jewellery,1.035,FALSE
12654,5/14/2024,Ghaziabad,Jewellery,0.873,FALSE
12655,10/13/2024,Coimbatore,Furniture,1.284,FALSE
12656,1/22/2025,Thane,Electronics,0.845,FALSE
12657,6/19/2024,Dhanbad,Automotive,0.986,FALSE
12658,3/29/2025,Dhanbad,Sports & Fitness,1.132,FALSE
12659,6/26/2023,Allahabad,Beauty & Personal Care,1.132,FALSE
12660,10/17/2023,Faridabad,Fashion-Women,1.226,FALSE
12661,10/28/2023,Pune,Toys & Baby,1.053,FALSE
12662,1/30/2024,Jaipur,Industrial Supplies,1.575,FALSE
12663,12/21/2024,Rajkot,Fashion-Men,0.928,FALSE
12664,8/29/2025,Nagpur,Industrial Supplies,3.06,TRUE
12665,9/24/2024,Pune,Electronics,1.046,FALSE
12666,12/25/2023,Hyderabad,Sports & Fitness,0.959,FALSE
12667,3/23/2024,Lucknow,Health,0.981,FALSE
12668,4/25/2025,Agra,Appliances,1.111,FALSE
12669,1/2/2023,Jabalpur,Beauty & Personal Care,1.058,FALSE
12670,2/6/2023,Raipur,Health,1.01,FALSE
12671,12/25/2024,Mangalore,Grocery,1.189,FALSE
12672,1/13/2025,Vadodara,Books,0.792,FALSE
12673,1/4/2024,Bhopal,Appliances,0.815,FALSE
12674,7/19/2025,Lucknow,Books,1.22,TRUE
12675,5/11/2025,Patna,Appliances,1.186,FALSE
12676,9/3/2023,Howrah,Jewellery,0.548,FALSE
12677,11/16/2024,Faridabad,Automotive,1.314,FALSE
12678,6/29/2024,Kolkata,Fashion-Men,0.789,FALSE
12679,6/5/2023,Pune,Industrial Supplies,1.235,FALSE
12680,6/1/2023,Faridabad,Books,1.047,FALSE
12681,9/18/2025,Chennai,Books,1.971,TRUE
12682,6/17/2025,Coimbatore,Fashion-Women,0.746,FALSE
12683,10/22/2023,Kanpur,Fashion-Men,1.17,FALSE
12684,11/13/2023,Bhopal,Pet Supplies,1.355,FALSE
12685,11/27/2024,Ghaziabad,Office Products,1.261,FALSE
12686,4/19/2024,Chandigarh,Fashion-Women,0.749,FALSE
12687,7/26/2024,Bhiwandi,Footwear,3.18,TRUE
12688,8/8/2024,Chandigarh,Appliances,0.988,FALSE
12689,8/27/2025,Ghaziabad,Furniture,1.132,FALSE
12690,5/29/2024,Gwalior,Appliances,0.85,FALSE
12691,3/2/2025,Chandigarh,Grocery,1.152,FALSE
12692,1/29/2023,Ghaziabad,Beauty & Personal Care,1.169,FALSE
12693,5/27/2023,Kolkata,Sports & Fitness,1.037,FALSE
12694,6/22/2024,Allahabad,Footwear,1.117,FALSE
12695,5/23/2025,Chennai,Pet Supplies,1.103,FALSE
12696,8/16/2024,Coimbatore,Mobile & Accessories,0.797,FALSE
12697,12/2/2024,Delhi,Toys & Baby,1.076,FALSE
12698,8/7/2024,Gurugram,Appliances,1.205,FALSE
12699,8/13/2023,Jaipur,Fashion-Men,1.137,FALSE
12700,9/15/2024,Howrah,Electronics,0.939,FALSE
12701,3/3/2023,Aligarh,Industrial Supplies,1.006,FALSE
12702,5/25/2025,Jaipur,Stationery,0.844,FALSE
12703,2/12/2025,Nashik,Fashion-Women,1.008,FALSE
12704,7/15/2025,Surat,Health,0.811,FALSE
12705,2/25/2024,Thane,Beauty & Personal Care,1.487,FALSE
12706,10/4/2024,Gwalior,Sports & Fitness,0.895,FALSE
12707,6/25/2023,Lucknow,Fashion-Women,1.303,FALSE
12708,9/20/2025,Pune,Industrial Supplies,1.028,FALSE
12709,1/14/2023,Vasai-Virar,Home & Kitchen,0.986,FALSE
12710,7/28/2024,Visakhapatnam,Toys & Baby,0.87,FALSE
12711,3/20/2024,Bhiwandi,Home & Kitchen,1.162,FALSE
12712,10/28/2023,Rajkot,Stationery,1.1,FALSE
12713,9/17/2023,Agra,Books,1.088,FALSE
12714,6/6/2025,Coimbatore,Books,1.126,FALSE
12715,8/8/2025,Indore,Toys & Baby,1.269,FALSE
12716,1/14/2023,Visakhapatnam,Office Products,1.034,FALSE
12717,4/30/2023,Pimpri-Chinchwad,Jewellery,0.924,FALSE
12718,11/24/2024,Bengaluru,Footwear,1.179,FALSE
12719,3/18/2023,Gwalior,Beauty & Personal Care,1.104,FALSE
12720,5/19/2023,Jabalpur,Office Products,0.994,FALSE
12721,9/18/2024,Chennai,Footwear,0.784,FALSE
12722,2/28/2023,Mumbai,Industrial Supplies,0.56,FALSE
12723,9/16/2025,Gurugram,Health,0.643,FALSE
12724,4/20/2024,Bhiwandi,Health,0.889,FALSE
12725,7/23/2023,Dhanbad,Books,1.382,TRUE
12726,2/21/2025,Pimpri-Chinchwad,Industrial Supplies,1.125,FALSE
12727,1/22/2024,Vadodara,Home & Kitchen,0.861,FALSE
12728,9/20/2025,Thane,Appliances,1.102,FALSE
12729,6/7/2023,Dhanbad,Industrial Supplies,0.934,FALSE
12730,11/26/2024,Lucknow,Office Products,1.089,FALSE
12731,11/11/2023,Faridabad,Books,0.802,FALSE
12732,3/1/2023,Ghaziabad,Footwear,1.044,FALSE
12733,1/23/2024,Hyderabad,Fashion-Men,0.754,FALSE
12734,12/18/2024,Jabalpur,Books,0.592,FALSE
12735,3/24/2023,Faridabad,Industrial Supplies,0.882,FALSE
12736,3/16/2023,Bengaluru,Jewellery,1.222,FALSE
12737,2/7/2025,Surat,Footwear,1.103,FALSE
12738,11/27/2023,Kanpur,Industrial Supplies,0.926,FALSE
12739,2/10/2025,Howrah,Furniture,2.049,TRUE
12740,4/23/2025,Chennai,Fashion-Women,1.094,FALSE
12741,4/2/2023,Gwalior,Industrial Supplies,0.941,FALSE
12742,6/14/2024,Faridabad,Electronics,0.79,FALSE
12743,10/8/2024,Madurai,Automotive,0.914,FALSE
12744,3/26/2023,Hyderabad,Grocery,0.703,FALSE
12745,9/22/2025,Pune,Appliances,0.968,FALSE
12746,5/23/2025,Lucknow,Health,1.287,FALSE
12747,12/14/2023,Rajkot,Grocery,1.655,TRUE
12748,4/11/2024,Bhiwandi,Beauty & Personal Care,0.784,FALSE
12749,5/7/2023,Ranchi,Health,0.99,FALSE
12750,9/11/2025,Gurugram,Appliances,1.052,FALSE
12751,11/13/2023,Rajkot,Toys & Baby,1.284,FALSE
12752,11/26/2023,Ludhiana,Industrial Supplies,1.24,FALSE
12753,12/3/2023,Mangalore,Automotive,0.932,FALSE
12754,12/26/2023,Bhopal,Fashion-Women,0.878,FALSE
12755,6/20/2023,Amritsar,Sports & Fitness,1.347,FALSE
12756,6/11/2024,Aligarh,Footwear,0.901,FALSE
12757,2/18/2025,Ranchi,Fashion-Women,0.965,FALSE
12758,8/12/2023,Ranchi,Automotive,0.853,FALSE
12759,4/27/2025,Raipur,Beauty & Personal Care,1.023,FALSE
12760,9/25/2023,Bhubaneswar,Automotive,0.869,FALSE
12761,11/22/2023,Vijayawada,Stationery,1.458,FALSE
12762,4/1/2024,Vijayawada,Pet Supplies,1.079,FALSE
12763,3/27/2024,Mumbai,Mobile & Accessories,1.087,FALSE
12764,7/2/2023,Agra,Beauty & Personal Care,1.374,FALSE
12765,4/20/2023,Pune,Furniture,1.324,FALSE
12766,2/28/2024,Mangalore,Toys & Baby,1.185,FALSE
12767,11/19/2023,Rajkot,Beauty & Personal Care,0.939,FALSE
12768,2/8/2025,Vadodara,Electronics,0.942,FALSE
12769,6/20/2025,Gwalior,Beauty & Personal Care,2.852,TRUE
12770,7/24/2023,Aligarh,Stationery,1.079,FALSE
12771,11/12/2024,Dhanbad,Mobile & Accessories,1.372,FALSE
12772,8/17/2025,Vijayawada,Automotive,1.743,TRUE
12773,4/3/2025,Rajkot,Industrial Supplies,1.249,FALSE
12774,7/6/2025,Lucknow,Stationery,1.254,FALSE
12775,11/24/2023,Thane,Mobile & Accessories,0.878,FALSE
12776,2/25/2024,Gwalior,Mobile & Accessories,1.062,FALSE
12777,12/22/2023,Agra,Appliances,1.002,FALSE
12778,8/31/2024,Nagpur,Home & Kitchen,1.15,FALSE
12779,1/2/2023,Raipur,Home & Kitchen,1.238,FALSE
12780,12/23/2024,Indore,Footwear,1.192,TRUE
12781,3/28/2023,Bengaluru,Fashion-Women,1.604,TRUE
12782,4/28/2023,Hyderabad,Electronics,1.009,FALSE
12783,5/5/2025,Faridabad,Furniture,0.686,FALSE
12784,4/4/2024,Lucknow,Automotive,1.027,FALSE
12785,4/6/2023,Howrah,Automotive,1.168,FALSE
12786,8/17/2024,Varanasi,Grocery,0.501,TRUE
12787,10/5/2024,Vijayawada,Electronics,1.049,FALSE
12788,8/14/2023,Jodhpur,Automotive,0.996,FALSE
12789,4/27/2025,Faridabad,Automotive,1.109,FALSE
12790,9/3/2024,Bhopal,Jewellery,1.058,FALSE
12791,6/7/2024,Bhiwandi,Appliances,0.824,FALSE
12792,1/4/2025,Ahmedabad,Fashion-Women,1.173,FALSE
12793,7/3/2023,Vadodara,Furniture,1.168,FALSE
12794,9/8/2023,Faridabad,Appliances,1.112,FALSE
12795,2/15/2023,Jaipur,Home & Kitchen,1.302,FALSE
12796,9/11/2024,Howrah,Health,0.98,FALSE
12797,4/15/2023,Delhi,Furniture,1.272,FALSE
12798,12/21/2023,Indore,Appliances,1.197,FALSE
12799,8/6/2025,Nagpur,Books,1.284,FALSE
12800,11/12/2024,Gurugram,Office Products,1.384,FALSE
12801,3/4/2023,Lucknow,Stationery,1.048,FALSE
12802,8/4/2023,Varanasi,Furniture,0.929,FALSE
12803,8/13/2025,Dhanbad,Mobile & Accessories,1.031,FALSE
12804,12/22/2024,Pimpri-Chinchwad,Fashion-Men,1.352,FALSE
12805,6/23/2025,Surat,Electronics,1.423,FALSE
12806,3/17/2024,Ludhiana,Office Products,1.135,FALSE
12807,1/4/2023,Hyderabad,Mobile & Accessories,0.822,FALSE
12808,9/22/2024,Dhanbad,Jewellery,1.011,FALSE
12809,7/31/2025,Howrah,Toys & Baby,1.153,FALSE
12810,8/28/2024,Delhi,Grocery,0.952,FALSE
12811,9/19/2024,Bengaluru,Stationery,0.942,FALSE
12812,5/18/2025,Mangalore,Grocery,0.823,TRUE
12813,9/17/2023,Aligarh,Jewellery,1.028,FALSE
12814,3/1/2024,Kanpur,Automotive,1.282,FALSE
12815,5/17/2024,Mumbai,Industrial Supplies,4.332,TRUE
12816,6/29/2025,Delhi,Industrial Supplies,1.107,FALSE
12817,6/26/2024,Jaipur,Books,1.082,FALSE
12818,6/20/2024,Allahabad,Furniture,0.782,FALSE
12819,9/23/2023,Ghaziabad,Footwear,1.028,TRUE
12820,1/24/2023,Madurai,Toys & Baby,1.332,FALSE
12821,9/9/2024,Vadodara,Home & Kitchen,0.878,FALSE
12822,1/22/2023,Mumbai,Grocery,0.808,FALSE
12823,7/2/2024,Dhanbad,Pet Supplies,0.889,FALSE
12824,5/10/2024,Coimbatore,Pet Supplies,1.217,FALSE
12825,7/7/2025,Visakhapatnam,Appliances,0.805,FALSE
12826,4/3/2023,Jodhpur,Home & Kitchen,1.089,FALSE
12827,5/9/2023,Patna,Fashion-Men,0.857,FALSE
12828,10/20/2023,Thane,Stationery,1.256,FALSE
12829,1/2/2023,Mumbai,Footwear,1.182,FALSE
12830,2/3/2024,Chandigarh,Pet Supplies,3.091,TRUE
12831,8/21/2023,Vasai-Virar,Beauty & Personal Care,1.191,FALSE
12832,11/4/2024,Bhopal,Furniture,1.273,FALSE
12833,9/21/2025,Chennai,Appliances,0.829,FALSE
12834,11/22/2023,Kolkata,Furniture,1.038,FALSE
12835,6/10/2023,Chennai,Toys & Baby,0.671,FALSE
12836,12/10/2024,Kolkata,Furniture,1.087,FALSE
12837,6/9/2023,Meerut,Office Products,0.734,FALSE
12838,6/25/2025,Pune,Mobile & Accessories,0.993,FALSE
12839,6/13/2023,Varanasi,Sports & Fitness,0.756,FALSE
12840,3/6/2024,Jodhpur,Appliances,0.998,FALSE
12841,2/7/2023,Patna,Stationery,1.054,FALSE
12842,12/12/2024,Raipur,Fashion-Men,1.726,TRUE
12843,7/9/2024,Meerut,Fashion-Women,1.144,FALSE
12844,9/16/2023,Nashik,Grocery,0.98,FALSE
12845,5/6/2024,Surat,Home & Kitchen,0.899,FALSE
12846,1/8/2023,Pune,Industrial Supplies,0.954,FALSE
12847,10/18/2024,Pune,Beauty & Personal Care,0.92,FALSE
12848,8/22/2023,Surat,Mobile & Accessories,1.125,FALSE
12849,4/5/2024,Ludhiana,Jewellery,1.103,FALSE
12850,9/26/2023,Kanpur,Electronics,0.947,FALSE
12851,3/20/2023,Madurai,Health,0.892,FALSE
12852,7/3/2024,Patna,Books,1.049,FALSE
12853,6/5/2025,Visakhapatnam,Jewellery,0.975,FALSE
12854,2/23/2024,Kolkata,Beauty & Personal Care,3.054,TRUE
12855,6/13/2024,Visakhapatnam,Books,0.673,FALSE
12856,7/2/2023,Rajkot,Fashion-Women,1.051,FALSE
12857,11/9/2024,Dhanbad,Grocery,0.954,FALSE
12858,9/20/2023,Moradabad,Footwear,0.875,FALSE
12859,12/28/2023,Ahmedabad,Books,0.609,FALSE
12860,5/3/2024,Thane,Stationery,1.314,FALSE
12861,1/1/2023,Howrah,Toys & Baby,1.029,FALSE
12862,9/28/2023,Mumbai,Office Products,1.086,FALSE
12863,5/22/2024,Visakhapatnam,Fashion-Women,0.754,FALSE
12864,3/10/2024,Kolkata,Home & Kitchen,1.231,FALSE
12865,6/28/2024,Gurugram,Industrial Supplies,1.142,FALSE
12866,8/29/2024,Chandigarh,Grocery,0.983,FALSE
12867,4/2/2025,Faridabad,Automotive,1.173,FALSE
12868,3/20/2024,Coimbatore,Industrial Supplies,0.885,FALSE
12869,6/18/2025,Ludhiana,Home & Kitchen,0.958,FALSE
12870,10/14/2023,Bhiwandi,Fashion-Men,0.818,FALSE
12871,4/7/2024,Ghaziabad,Sports & Fitness,1.009,FALSE
