review_id,order_id,review_date,rating,review_text
42498,72633,5/23/2024,3,Timely but packaging could be better.
42499,43029,1/6/2023,2,Delivery person was rude.
42500,20632,9/27/2024,4,Packaging was good and product as described.
42501,22025,11/15/2024,3,Product fine but delivery tracking was confusing.
42502,62330,7/3/2025,4,"Delivered on time, excellent service."
42503,94690,8/22/2025,5,Packaging was good and product as described.
42504,15919,1/22/2023,4,"Courteous delivery person, smooth experience."
42505,50654,7/8/2024,5,"Fast delivery, happy with the courier."
42506,85896,5/9/2024,4,"Great experience, will order again."
42507,70912,7/28/2023,3,Delivery was okay.
42508,69565,5/13/2025,3,Product fine but delivery tracking was confusing.
42509,75213,6/3/2025,4,"Great experience, will order again."
42510,7622,3/27/2023,4,"Courteous delivery person, smooth experience."
42511,38496,8/10/2025,4,"Fast delivery, happy with the courier."
42512,56392,7/5/2025,5,"Courteous delivery person, smooth experience."
42513,10004,9/26/2023,4,"Delivered on time, excellent service."
42514,61739,5/5/2023,5,"Fast delivery, happy with the courier."
42515,11900,4/8/2024,2,Package arrived late and damaged.
42516,45683,2/11/2024,5,"Great experience, will order again."
42517,22327,5/21/2025,3,Delivery was okay.
42518,92837,3/14/2023,1,Packaging was torn and item missing parts.
42519,51831,4/9/2024,5,"Delivered on time, excellent service."
42520,44610,6/17/2025,5,Packaging was good and product as described.
42521,84572,3/12/2024,3,Delivery was okay.
42522,97456,3/24/2025,4,"Great experience, will order again."
42523,24717,9/5/2024,4,"Early delivery, pleasantly surprised."
42524,42783,7/10/2023,4,"Courteous delivery person, smooth experience."
42525,97702,9/5/2025,4,"Fast delivery, happy with the courier."
42526,26034,9/18/2024,5,"Early delivery, pleasantly surprised."
42527,41864,7/29/2024,1,"Wrong item delivered, disappointed."
42528,9115,5/23/2024,4,"Fast delivery, happy with the courier."
42529,29034,11/24/2023,4,Packaging was good and product as described.
42530,60115,3/14/2025,4,"Early delivery, pleasantly surprised."
42531,47383,11/29/2024,3,Delivery was okay.
42532,32817,2/10/2023,4,"Delivered on time, excellent service."
42533,32575,10/2/2024,5,"Delivered on time, excellent service."
42534,79217,9/4/2025,5,"Early delivery, pleasantly surprised."
42535,44972,1/4/2023,4,"Fast delivery, happy with the courier."
42536,16116,9/28/2025,3,Delivery was okay.
42537,99218,2/17/2025,3,Product fine but delivery tracking was confusing.
42538,95674,2/2/2024,3,Timely but packaging could be better.
42539,9373,1/19/2024,5,"Fast delivery, happy with the courier."
42540,61364,3/31/2025,5,"Courteous delivery person, smooth experience."
42541,86369,3/12/2025,3,"Average experience, nothing special."
42542,7381,6/23/2023,3,Delivery was okay.
42543,58538,2/5/2024,4,"Fast delivery, happy with the courier."
42544,23607,1/13/2023,5,"Early delivery, pleasantly surprised."
42545,65912,10/12/2024,5,"Early delivery, pleasantly surprised."
42546,85534,7/31/2023,2,Delivery person was rude.
42547,78180,2/25/2025,3,Product fine but delivery tracking was confusing.
42548,52855,2/12/2023,5,Packaging was good and product as described.
42549,98009,4/2/2024,5,Packaging was good and product as described.
42550,92259,6/25/2025,4,Packaging was good and product as described.
42551,99528,1/20/2024,3,"Average experience, nothing special."
42552,55883,3/9/2025,3,Timely but packaging could be better.
42553,56096,7/12/2025,4,"Fast delivery, happy with the courier."
42554,33173,3/7/2025,4,"Early delivery, pleasantly surprised."
42555,38698,8/19/2024,5,"Delivered on time, excellent service."
42556,10779,6/25/2023,5,Packaging was good and product as described.
42557,59989,7/27/2024,2,Delivery was delayed without updates.
42558,24664,10/21/2024,5,"Fast delivery, happy with the courier."
42559,71408,5/23/2023,1,Package arrived late and damaged.
42560,15945,4/25/2025,2,Delivery was delayed without updates.
42561,64199,9/10/2023,4,"Early delivery, pleasantly surprised."
42562,54640,3/9/2023,5,"Great experience, will order again."
42563,94047,9/17/2023,4,"Fast delivery, happy with the courier."
42564,25807,12/22/2024,5,"Delivered on time, excellent service."
42565,21003,6/28/2025,5,"Early delivery, pleasantly surprised."
42566,68785,4/13/2025,3,Product fine but delivery tracking was confusing.
42567,35455,8/15/2023,5,Packaging was good and product as described.
42568,93504,9/21/2023,5,"Great experience, will order again."
42569,335,8/31/2024,1,Packaging was torn and item missing parts.
42570,85404,2/7/2024,5,"Delivered on time, excellent service."
42571,85966,2/2/2024,5,Packaging was good and product as described.
42572,87033,8/18/2024,5,"Delivered on time, excellent service."
42573,4032,1/11/2025,4,"Courteous delivery person, smooth experience."
42574,50074,1/31/2025,2,Package arrived late and damaged.
42575,22869,8/21/2024,5,"Early delivery, pleasantly surprised."
42576,93911,8/23/2023,4,"Early delivery, pleasantly surprised."
42577,69531,2/10/2024,4,"Courteous delivery person, smooth experience."
42578,54861,3/7/2023,3,"Average experience, nothing special."
42579,10459,11/24/2023,5,"Courteous delivery person, smooth experience."
42580,30353,1/29/2023,4,"Great experience, will order again."
42581,54745,9/12/2023,3,"Average experience, nothing special."
42582,94151,6/29/2025,3,"Average experience, nothing special."
42583,58594,4/15/2023,4,"Courteous delivery person, smooth experience."
42584,52890,3/20/2025,5,"Great experience, will order again."
42585,17155,11/23/2023,5,Packaging was good and product as described.
42586,72832,2/4/2024,4,"Delivered on time, excellent service."
42587,96448,7/22/2023,4,"Great experience, will order again."
42588,44231,11/4/2024,5,"Early delivery, pleasantly surprised."
42589,48198,9/9/2023,5,"Courteous delivery person, smooth experience."
42590,90356,4/27/2023,5,"Early delivery, pleasantly surprised."
42591,77673,3/12/2025,3,"Average experience, nothing special."
42592,6428,2/16/2024,5,"Great experience, will order again."
42593,49679,9/5/2024,3,"Average experience, nothing special."
42594,56474,8/3/2024,4,"Courteous delivery person, smooth experience."
42595,34257,1/9/2025,4,"Great experience, will order again."
42596,24432,8/1/2023,5,"Courteous delivery person, smooth experience."
42597,71983,12/26/2023,1,Delivery was delayed without updates.
42598,46934,8/5/2025,2,Packaging was torn and item missing parts.
42599,46990,5/23/2024,4,"Delivered on time, excellent service."
42600,34910,1/21/2024,5,"Fast delivery, happy with the courier."
42601,53205,10/8/2023,5,"Courteous delivery person, smooth experience."
42602,42313,2/17/2023,5,"Fast delivery, happy with the courier."
42603,87733,2/19/2024,1,"Wrong item delivered, disappointed."
42604,65124,9/5/2025,3,Timely but packaging could be better.
42605,17229,8/27/2023,2,Delivery person was rude.
42606,1869,7/29/2023,5,"Early delivery, pleasantly surprised."
42607,14487,12/23/2023,4,"Early delivery, pleasantly surprised."
42608,58384,11/23/2024,2,"Wrong item delivered, disappointed."
42609,21592,12/4/2024,4,"Great experience, will order again."
42610,63545,3/7/2023,4,"Early delivery, pleasantly surprised."
42611,71866,6/20/2024,4,"Delivered on time, excellent service."
42612,87690,10/9/2024,3,"Average experience, nothing special."
42613,13723,1/16/2023,5,"Delivered on time, excellent service."
42614,41565,8/11/2024,5,"Delivered on time, excellent service."
42615,107,10/31/2023,4,"Early delivery, pleasantly surprised."
42616,94812,5/30/2023,5,"Courteous delivery person, smooth experience."
42617,22644,10/16/2023,4,"Great experience, will order again."
42618,86466,7/2/2025,2,Delivery was delayed without updates.
42619,26865,2/12/2023,5,"Great experience, will order again."
42620,86630,2/4/2023,3,Product fine but delivery tracking was confusing.
42621,39813,8/6/2023,4,Packaging was good and product as described.
42622,29961,10/12/2024,3,Timely but packaging could be better.
42623,19387,8/15/2025,4,"Courteous delivery person, smooth experience."
42624,91832,11/7/2023,4,"Early delivery, pleasantly surprised."
42625,98190,4/15/2023,4,"Courteous delivery person, smooth experience."
42626,39013,5/31/2023,3,Product fine but delivery tracking was confusing.
42627,57860,1/21/2024,5,Packaging was good and product as described.
42628,7329,2/2/2024,5,"Delivered on time, excellent service."
42629,75731,2/9/2023,5,"Early delivery, pleasantly surprised."
42630,56988,7/14/2023,5,"Great experience, will order again."
42631,8562,6/17/2024,5,"Early delivery, pleasantly surprised."
42632,71193,6/5/2023,2,Package arrived late and damaged.
42633,89307,5/9/2025,5,"Early delivery, pleasantly surprised."
42634,38838,3/17/2023,4,Packaging was good and product as described.
42635,46533,5/27/2023,5,"Early delivery, pleasantly surprised."
42636,99184,8/10/2024,4,"Delivered on time, excellent service."
42637,47993,3/6/2025,3,Product fine but delivery tracking was confusing.
42638,3649,11/11/2024,4,"Courteous delivery person, smooth experience."
42639,30763,7/6/2025,5,"Delivered on time, excellent service."
42640,30820,4/10/2025,3,Timely but packaging could be better.
42641,40045,5/11/2023,1,Delivery was delayed without updates.
42642,81697,4/16/2023,5,"Fast delivery, happy with the courier."
42643,75105,3/4/2023,2,Package arrived late and damaged.
42644,59987,12/5/2023,5,"Delivered on time, excellent service."
42645,67539,2/23/2023,4,"Delivered on time, excellent service."
42646,74877,9/5/2023,5,"Fast delivery, happy with the courier."
42647,91853,7/29/2023,5,Packaging was good and product as described.
42648,53299,5/31/2023,2,Package arrived late and damaged.
42649,19731,6/26/2023,5,"Great experience, will order again."
42650,55845,12/25/2024,5,Packaging was good and product as described.
42651,51737,10/19/2023,4,"Courteous delivery person, smooth experience."
42652,22692,6/29/2025,5,"Early delivery, pleasantly surprised."
42653,41725,9/1/2023,3,Product fine but delivery tracking was confusing.
42654,84646,7/1/2023,4,"Courteous delivery person, smooth experience."
42655,48714,1/22/2023,5,"Delivered on time, excellent service."
42656,85120,7/7/2024,4,"Great experience, will order again."
42657,58548,1/7/2024,5,"Delivered on time, excellent service."
42658,61809,7/16/2025,5,"Fast delivery, happy with the courier."
42659,10443,11/4/2023,2,Package arrived late and damaged.
42660,84602,9/10/2023,4,"Courteous delivery person, smooth experience."
42661,62052,4/16/2023,5,"Fast delivery, happy with the courier."
42662,27574,3/16/2025,5,"Delivered on time, excellent service."
42663,93704,4/21/2024,2,Delivery was delayed without updates.
42664,39556,6/23/2025,4,"Delivered on time, excellent service."
42665,69852,5/15/2023,5,"Early delivery, pleasantly surprised."
42666,67631,7/7/2025,2,"Wrong item delivered, disappointed."
42667,63283,6/13/2023,4,"Great experience, will order again."
42668,80957,1/7/2023,4,"Great experience, will order again."
42669,77858,10/1/2023,4,"Courteous delivery person, smooth experience."
42670,77943,6/2/2025,1,Package arrived late and damaged.
42671,19825,1/26/2024,3,Product fine but delivery tracking was confusing.
42672,41714,1/11/2023,4,"Great experience, will order again."
42673,69038,2/15/2024,5,Packaging was good and product as described.
42674,53624,4/17/2023,5,"Early delivery, pleasantly surprised."
42675,47119,5/16/2024,5,"Great experience, will order again."
42676,50500,2/2/2024,5,"Delivered on time, excellent service."
42677,9125,4/29/2023,5,"Delivered on time, excellent service."
42678,27721,1/16/2024,5,Packaging was good and product as described.
42679,61542,8/26/2023,2,"Wrong item delivered, disappointed."
42680,65691,5/27/2024,4,"Courteous delivery person, smooth experience."
42681,82034,7/20/2025,4,"Great experience, will order again."
42682,31515,5/7/2024,3,Timely but packaging could be better.
42683,8856,11/12/2024,2,Packaging was torn and item missing parts.
42684,93794,7/8/2025,5,"Great experience, will order again."
42685,94379,5/9/2025,5,"Courteous delivery person, smooth experience."
42686,24654,12/29/2024,4,Packaging was good and product as described.
42687,32584,1/4/2023,2,Packaging was torn and item missing parts.
42688,20346,9/26/2025,5,"Delivered on time, excellent service."
42689,78749,12/4/2024,4,"Fast delivery, happy with the courier."
42690,96462,1/6/2025,4,"Great experience, will order again."
42691,86899,7/29/2023,5,"Early delivery, pleasantly surprised."
42692,59659,9/5/2023,1,Delivery was delayed without updates.
42693,30404,8/4/2024,5,Packaging was good and product as described.
42694,73372,3/9/2025,4,"Early delivery, pleasantly surprised."
42695,56530,10/22/2024,4,"Courteous delivery person, smooth experience."
42696,29624,10/5/2023,5,"Delivered on time, excellent service."
42697,96808,2/21/2025,4,"Fast delivery, happy with the courier."
42698,47559,2/22/2025,2,"Wrong item delivered, disappointed."
42699,58396,11/9/2024,3,"Average experience, nothing special."
42700,37838,4/9/2024,5,Packaging was good and product as described.
42701,71891,1/14/2025,5,"Courteous delivery person, smooth experience."
42702,99928,12/22/2023,5,"Courteous delivery person, smooth experience."
42703,38113,12/25/2023,1,Delivery was delayed without updates.
42704,35280,9/22/2025,4,"Early delivery, pleasantly surprised."
42705,72817,4/9/2025,5,"Fast delivery, happy with the courier."
42706,39417,12/12/2023,4,"Early delivery, pleasantly surprised."
42707,6768,3/5/2024,1,"Wrong item delivered, disappointed."
42708,52265,10/15/2023,3,"Average experience, nothing special."
42709,18696,5/22/2024,4,"Courteous delivery person, smooth experience."
42710,61990,1/5/2023,4,Packaging was good and product as described.
42711,15793,3/14/2023,5,"Fast delivery, happy with the courier."
42712,716,10/28/2023,4,"Early delivery, pleasantly surprised."
42713,84381,9/13/2023,2,Delivery person was rude.
42714,10966,4/2/2023,4,"Early delivery, pleasantly surprised."
42715,5545,6/3/2024,5,Packaging was good and product as described.
42716,11884,4/18/2024,5,"Courteous delivery person, smooth experience."
42717,55638,1/21/2023,5,"Fast delivery, happy with the courier."
42718,10718,8/17/2025,5,"Great experience, will order again."
42719,3568,9/11/2024,5,"Great experience, will order again."
42720,17298,8/9/2023,5,"Fast delivery, happy with the courier."
42721,24349,9/4/2025,4,"Courteous delivery person, smooth experience."
42722,60330,7/27/2023,4,"Delivered on time, excellent service."
42723,94762,1/4/2023,5,"Courteous delivery person, smooth experience."
42724,45015,3/7/2023,2,Poor communication from courier.
42725,17310,6/24/2024,5,"Early delivery, pleasantly surprised."
42726,85272,6/18/2025,3,Delivery was okay.
42727,63775,4/6/2025,2,Poor communication from courier.
42728,5358,9/20/2025,3,Product fine but delivery tracking was confusing.
42729,50101,11/14/2023,3,Product fine but delivery tracking was confusing.
42730,9986,12/14/2023,4,"Great experience, will order again."
42731,69083,9/30/2024,5,"Courteous delivery person, smooth experience."
42732,64157,9/20/2023,2,Packaging was torn and item missing parts.
42733,96044,5/24/2023,4,Packaging was good and product as described.
42734,7991,6/2/2024,5,"Courteous delivery person, smooth experience."
42735,40988,7/1/2023,2,Delivery was delayed without updates.
42736,41666,1/20/2025,3,"Average experience, nothing special."
42737,68193,2/29/2024,5,"Great experience, will order again."
42738,47983,3/14/2025,2,Delivery was delayed without updates.
42739,13900,10/4/2024,4,"Courteous delivery person, smooth experience."
42740,23668,3/10/2023,4,"Early delivery, pleasantly surprised."
42741,26250,5/4/2025,4,Packaging was good and product as described.
42742,50286,7/11/2025,5,"Courteous delivery person, smooth experience."
42743,73309,4/3/2025,5,"Delivered on time, excellent service."
42744,90651,12/6/2023,5,Packaging was good and product as described.
42745,3208,7/21/2025,4,"Great experience, will order again."
42746,83776,2/2/2025,4,"Fast delivery, happy with the courier."
42747,1683,3/21/2025,4,"Delivered on time, excellent service."
42748,75113,9/10/2024,5,Packaging was good and product as described.
42749,40276,5/10/2024,5,"Fast delivery, happy with the courier."
42750,56367,8/15/2025,5,"Courteous delivery person, smooth experience."
42751,76890,11/10/2023,3,"Average experience, nothing special."
42752,86072,4/23/2024,5,"Great experience, will order again."
42753,17475,12/17/2024,5,Packaging was good and product as described.
42754,56106,12/25/2023,5,"Early delivery, pleasantly surprised."
42755,55984,1/19/2025,4,"Delivered on time, excellent service."
42756,57581,3/6/2025,5,"Delivered on time, excellent service."
42757,5669,11/29/2024,4,"Early delivery, pleasantly surprised."
42758,69681,4/1/2024,4,"Courteous delivery person, smooth experience."
42759,25499,12/1/2024,4,"Courteous delivery person, smooth experience."
42760,41563,5/18/2023,3,Product fine but delivery tracking was confusing.
42761,80898,2/23/2024,3,Delivery was okay.
42762,77472,12/17/2023,4,"Courteous delivery person, smooth experience."
42763,50022,1/28/2023,4,"Great experience, will order again."
42764,38819,1/21/2024,4,"Great experience, will order again."
42765,30207,1/19/2025,3,"Average experience, nothing special."
42766,18057,4/30/2023,5,"Delivered on time, excellent service."
42767,91989,4/25/2024,4,"Delivered on time, excellent service."
42768,38779,8/15/2025,3,Product fine but delivery tracking was confusing.
42769,34667,12/3/2024,4,"Early delivery, pleasantly surprised."
42770,35572,1/30/2024,2,Delivery was delayed without updates.
42771,73350,12/31/2023,5,"Early delivery, pleasantly surprised."
42772,66711,8/13/2025,5,"Delivered on time, excellent service."
42773,18245,7/25/2024,2,Packaging was torn and item missing parts.
42774,27749,7/6/2025,4,"Fast delivery, happy with the courier."
42775,50392,1/7/2023,4,"Fast delivery, happy with the courier."
42776,57040,3/10/2023,4,"Delivered on time, excellent service."
42777,13732,2/21/2024,4,"Courteous delivery person, smooth experience."
42778,31828,7/30/2024,4,"Early delivery, pleasantly surprised."
42779,27478,6/2/2025,5,"Great experience, will order again."
42780,58002,8/2/2023,5,"Early delivery, pleasantly surprised."
42781,23721,5/21/2023,5,Packaging was good and product as described.
42782,14394,8/27/2023,4,"Delivered on time, excellent service."
42783,86111,3/11/2024,5,"Delivered on time, excellent service."
42784,72055,5/30/2025,4,"Delivered on time, excellent service."
42785,18728,5/20/2023,5,"Fast delivery, happy with the courier."
42786,55993,7/22/2023,4,Packaging was good and product as described.
42787,6909,5/24/2025,5,Packaging was good and product as described.
42788,9430,12/3/2024,4,"Great experience, will order again."
42789,2110,7/16/2023,5,"Delivered on time, excellent service."
42790,31842,8/26/2025,5,"Great experience, will order again."
42791,93201,4/21/2024,5,"Great experience, will order again."
42792,91830,11/25/2023,4,"Great experience, will order again."
42793,3609,5/19/2024,5,"Fast delivery, happy with the courier."
42794,50788,4/2/2024,5,"Delivered on time, excellent service."
42795,83270,5/23/2024,4,"Fast delivery, happy with the courier."
42796,39953,7/5/2023,3,Timely but packaging could be better.
42797,55559,9/3/2024,5,"Great experience, will order again."
42798,58301,10/22/2023,2,Delivery was delayed without updates.
42799,26249,4/17/2023,3,"Average experience, nothing special."
42800,34212,11/29/2023,3,Timely but packaging could be better.
42801,15515,5/18/2024,5,Packaging was good and product as described.
42802,31071,6/23/2023,4,"Early delivery, pleasantly surprised."
42803,90730,11/12/2024,5,"Great experience, will order again."
42804,52833,8/23/2023,4,"Early delivery, pleasantly surprised."
42805,29492,1/20/2025,5,"Courteous delivery person, smooth experience."
42806,49663,3/26/2024,3,Product fine but delivery tracking was confusing.
42807,56977,1/14/2025,5,"Fast delivery, happy with the courier."
42808,87231,3/12/2023,2,"Wrong item delivered, disappointed."
42809,11614,2/20/2023,5,Packaging was good and product as described.
42810,60794,8/3/2023,4,"Courteous delivery person, smooth experience."
42811,20575,11/15/2023,2,"Wrong item delivered, disappointed."
42812,67076,4/24/2025,4,"Great experience, will order again."
42813,50463,5/22/2023,5,"Delivered on time, excellent service."
42814,84168,1/23/2023,2,Delivery was delayed without updates.
42815,5335,3/7/2023,4,"Courteous delivery person, smooth experience."
42816,57337,3/3/2024,2,Poor communication from courier.
42817,82070,6/30/2025,5,"Great experience, will order again."
42818,75566,11/26/2023,4,"Great experience, will order again."
42819,18053,11/5/2023,2,Delivery person was rude.
42820,55989,6/20/2025,5,"Fast delivery, happy with the courier."
42821,15147,7/10/2024,3,Timely but packaging could be better.
42822,90098,3/21/2025,3,Delivery was okay.
42823,70225,3/29/2024,5,"Courteous delivery person, smooth experience."
42824,10956,8/17/2023,4,"Fast delivery, happy with the courier."
42825,79992,6/15/2023,5,"Great experience, will order again."
42826,96110,10/4/2024,4,"Delivered on time, excellent service."
42827,7847,7/13/2025,1,Package arrived late and damaged.
42828,11450,10/31/2023,4,Packaging was good and product as described.
42829,66238,9/2/2023,3,Delivery was okay.
42830,84334,10/13/2023,5,Packaging was good and product as described.
42831,89397,1/19/2025,3,Delivery was okay.
42832,81931,12/11/2024,5,"Delivered on time, excellent service."
42833,54657,12/12/2023,4,"Courteous delivery person, smooth experience."
42834,11593,11/17/2024,1,Poor communication from courier.
42835,57928,10/9/2023,3,Delivery was okay.
42836,96052,2/8/2024,4,"Courteous delivery person, smooth experience."
42837,98046,10/24/2023,4,"Courteous delivery person, smooth experience."
42838,23312,2/7/2023,4,"Great experience, will order again."
42839,19879,1/5/2025,5,"Delivered on time, excellent service."
42840,93150,7/9/2025,5,"Great experience, will order again."
42841,491,2/28/2025,1,Delivery was delayed without updates.
42842,4161,9/22/2025,1,Delivery was delayed without updates.
42843,50750,5/12/2023,5,"Great experience, will order again."
42844,62454,12/8/2023,5,"Early delivery, pleasantly surprised."
42845,4949,3/14/2024,4,"Fast delivery, happy with the courier."
42846,90610,5/25/2023,3,Product fine but delivery tracking was confusing.
42847,13868,1/18/2024,2,Delivery was delayed without updates.
42848,12297,12/5/2024,3,Product fine but delivery tracking was confusing.
42849,35916,1/4/2023,3,"Average experience, nothing special."
42850,81627,12/14/2023,5,"Fast delivery, happy with the courier."
42851,51507,6/14/2024,1,"Wrong item delivered, disappointed."
42852,29137,7/6/2024,5,"Great experience, will order again."
42853,44677,11/7/2024,4,"Courteous delivery person, smooth experience."
42854,94948,1/4/2024,4,"Fast delivery, happy with the courier."
42855,64064,5/16/2025,1,Packaging was torn and item missing parts.
42856,78756,7/10/2024,5,"Early delivery, pleasantly surprised."
42857,82793,11/9/2023,4,"Delivered on time, excellent service."
42858,68825,2/14/2023,4,"Delivered on time, excellent service."
42859,67465,8/27/2025,4,"Fast delivery, happy with the courier."
42860,11977,9/14/2023,2,Package arrived late and damaged.
42861,17915,1/5/2024,4,"Great experience, will order again."
42862,8068,5/18/2025,4,"Early delivery, pleasantly surprised."
42863,51853,1/18/2024,5,"Fast delivery, happy with the courier."
42864,13246,8/2/2024,5,Packaging was good and product as described.
42865,15256,4/8/2025,4,"Great experience, will order again."
42866,22037,1/17/2024,5,"Courteous delivery person, smooth experience."
42867,42258,2/16/2025,5,"Delivered on time, excellent service."
42868,87,12/16/2024,1,Delivery was delayed without updates.
42869,25128,2/24/2024,5,"Early delivery, pleasantly surprised."
42870,15107,11/27/2023,5,"Delivered on time, excellent service."
42871,69946,8/31/2025,4,Packaging was good and product as described.
42872,34333,1/17/2023,3,"Average experience, nothing special."
42873,93498,7/7/2023,3,Product fine but delivery tracking was confusing.
42874,25197,11/29/2023,5,Packaging was good and product as described.
42875,32401,7/17/2023,2,Package arrived late and damaged.
42876,15773,8/14/2024,4,"Early delivery, pleasantly surprised."
42877,79071,12/9/2023,5,"Delivered on time, excellent service."
42878,6230,5/22/2023,4,"Fast delivery, happy with the courier."
42879,95818,8/31/2025,5,"Courteous delivery person, smooth experience."
42880,17753,3/25/2023,1,Delivery was delayed without updates.
42881,33772,7/1/2025,3,Product fine but delivery tracking was confusing.
42882,97342,3/4/2025,4,"Great experience, will order again."
42883,74622,6/14/2024,5,"Early delivery, pleasantly surprised."
42884,77842,2/28/2025,4,"Courteous delivery person, smooth experience."
42885,15140,2/11/2024,3,Product fine but delivery tracking was confusing.
42886,30204,9/10/2023,5,"Courteous delivery person, smooth experience."
42887,98929,10/24/2024,5,"Fast delivery, happy with the courier."
42888,9237,3/3/2025,5,"Great experience, will order again."
42889,59590,2/19/2024,3,"Average experience, nothing special."
42890,87546,6/18/2025,3,Delivery was okay.
42891,3178,7/24/2023,5,"Fast delivery, happy with the courier."
42892,50422,5/4/2025,3,Product fine but delivery tracking was confusing.
42893,74111,8/7/2024,4,"Early delivery, pleasantly surprised."
42894,5045,9/22/2025,3,Delivery was okay.
42895,97757,3/14/2023,5,"Courteous delivery person, smooth experience."
42896,53966,9/14/2023,5,"Early delivery, pleasantly surprised."
42897,22984,8/7/2025,5,"Courteous delivery person, smooth experience."
42898,76481,8/1/2025,4,"Delivered on time, excellent service."
42899,85432,11/25/2023,5,"Early delivery, pleasantly surprised."
42900,66398,4/24/2023,3,Delivery was okay.
42901,91438,2/25/2024,4,"Fast delivery, happy with the courier."
42902,50388,9/5/2024,2,Delivery person was rude.
42903,47127,7/24/2024,4,"Delivered on time, excellent service."
42904,43986,10/21/2023,5,"Delivered on time, excellent service."
42905,96745,4/11/2023,3,Product fine but delivery tracking was confusing.
42906,25645,6/3/2025,4,"Early delivery, pleasantly surprised."
42907,3510,5/15/2023,4,"Courteous delivery person, smooth experience."
42908,69530,12/27/2023,5,"Great experience, will order again."
42909,78804,2/6/2023,2,Package arrived late and damaged.
42910,60944,5/24/2025,5,Packaging was good and product as described.
42911,95808,5/17/2024,5,Packaging was good and product as described.
42912,74325,9/6/2025,5,"Courteous delivery person, smooth experience."
42913,26986,8/13/2025,5,"Great experience, will order again."
42914,83979,3/23/2025,5,"Courteous delivery person, smooth experience."
42915,53707,5/16/2025,4,"Great experience, will order again."
42916,75184,6/9/2024,5,"Early delivery, pleasantly surprised."
42917,22441,9/4/2024,4,"Fast delivery, happy with the courier."
42918,28874,8/25/2024,1,"Wrong item delivered, disappointed."
42919,24625,1/5/2023,4,"Early delivery, pleasantly surprised."
42920,57740,1/9/2023,4,"Early delivery, pleasantly surprised."
42921,71022,11/7/2023,4,"Great experience, will order again."
42922,79358,10/2/2024,3,"Average experience, nothing special."
42923,34948,1/7/2024,4,"Fast delivery, happy with the courier."
42924,9248,6/7/2025,3,Delivery was okay.
42925,77062,9/25/2024,5,"Courteous delivery person, smooth experience."
42926,41018,8/3/2023,2,Poor communication from courier.
42927,74068,4/4/2024,3,Delivery was okay.
42928,5411,12/24/2024,5,"Courteous delivery person, smooth experience."
42929,23376,3/29/2023,5,"Delivered on time, excellent service."
42930,1693,6/28/2023,2,Delivery was delayed without updates.
42931,54526,2/3/2024,3,Delivery was okay.
42932,28843,9/12/2023,2,"Wrong item delivered, disappointed."
42933,27229,6/17/2025,5,"Great experience, will order again."
42934,911,3/15/2025,5,"Early delivery, pleasantly surprised."
42935,52000,9/30/2025,5,"Early delivery, pleasantly surprised."
42936,70018,4/12/2023,5,"Courteous delivery person, smooth experience."
42937,23411,6/23/2023,4,"Delivered on time, excellent service."
42938,56117,5/21/2024,5,"Fast delivery, happy with the courier."
42939,29435,2/14/2024,5,Packaging was good and product as described.
42940,48658,8/31/2023,5,"Fast delivery, happy with the courier."
42941,14670,12/20/2024,4,"Great experience, will order again."
42942,81062,7/22/2025,5,"Great experience, will order again."
42943,58146,7/7/2024,3,Product fine but delivery tracking was confusing.
42944,58389,12/28/2023,2,Package arrived late and damaged.
42945,12229,7/9/2024,4,"Early delivery, pleasantly surprised."
42946,11249,3/2/2023,2,Package arrived late and damaged.
42947,998,8/31/2023,5,Packaging was good and product as described.
42948,24825,9/21/2025,4,"Great experience, will order again."
42949,49016,10/6/2024,1,Delivery person was rude.
42950,57578,5/18/2023,4,"Great experience, will order again."
42951,26696,11/9/2024,5,Packaging was good and product as described.
42952,83798,4/5/2024,4,"Great experience, will order again."
42953,78954,3/11/2023,4,"Early delivery, pleasantly surprised."
42954,65891,10/25/2024,5,"Early delivery, pleasantly surprised."
42955,20263,6/25/2024,4,"Early delivery, pleasantly surprised."
42956,88064,5/4/2025,4,"Delivered on time, excellent service."
42957,15475,6/27/2024,5,"Fast delivery, happy with the courier."
42958,27036,8/7/2024,4,"Great experience, will order again."
42959,60549,10/16/2024,4,"Early delivery, pleasantly surprised."
42960,94278,9/16/2025,2,Poor communication from courier.
42961,45882,8/14/2025,4,"Courteous delivery person, smooth experience."
42962,9805,9/10/2024,5,"Courteous delivery person, smooth experience."
42963,8324,3/24/2025,4,Packaging was good and product as described.
42964,27103,9/7/2025,5,"Great experience, will order again."
42965,36480,11/29/2024,5,"Early delivery, pleasantly surprised."
42966,44277,8/13/2023,5,Packaging was good and product as described.
42967,40668,7/17/2023,5,"Courteous delivery person, smooth experience."
42968,58943,7/16/2023,4,"Great experience, will order again."
42969,38122,4/16/2025,5,"Delivered on time, excellent service."
42970,64835,8/21/2024,4,"Fast delivery, happy with the courier."
42971,19025,6/13/2024,5,"Great experience, will order again."
42972,42951,9/10/2025,4,"Delivered on time, excellent service."
42973,89570,5/30/2024,1,Delivery was delayed without updates.
42974,88904,5/1/2024,4,"Fast delivery, happy with the courier."
42975,68519,5/10/2025,4,"Delivered on time, excellent service."
42976,8082,3/21/2025,5,Packaging was good and product as described.
42977,2024,1/4/2024,4,Packaging was good and product as described.
42978,162,5/22/2025,5,"Early delivery, pleasantly surprised."
