op_id,warehouse_id,date,avg_processing_time_hours,storage_cost_per_pallet_inr,workforce_available,shifts
21284,WH_008,6/20/2025,6.05,338.33,177,3
21285,WH_019,11/24/2023,7.19,343.03,128,2
21286,WH_019,8/21/2025,7.25,60.81,336,3
21287,WH_009,10/16/2023,6.08,409.22,331,1
21288,WH_017,9/8/2023,7.43,107.69,146,1
21289,WH_013,5/7/2024,5.28,139.96,213,2
21290,WH_006,5/20/2023,4.39,225.47,349,3
21291,WH_018,6/7/2024,7.7,99.21,90,2
21292,WH_011,10/8/2024,5.77,478.16,201,3
21293,WH_013,5/29/2023,3.91,479.43,23,3
21294,WH_020,5/22/2024,9.47,411.55,336,3
21295,WH_019,1/25/2024,3.67,65.43,159,2
21296,WH_019,9/17/2023,5.8,221,26,2
21297,WH_020,1/28/2025,7.5,102.34,394,3
21298,WH_019,11/26/2024,4.67,146.84,212,2
21299,WH_001,3/30/2025,7.35,79.69,58,3
21300,WH_007,5/23/2023,6.5,158.78,84,3
21301,WH_015,7/16/2023,6.49,432.42,94,2
21302,WH_019,1/28/2024,5.31,160.49,387,2
21303,WH_005,7/22/2023,5.24,442.17,242,3
21304,WH_020,3/31/2024,4.66,303.29,40,2
21305,WH_005,3/19/2023,3.41,112.62,150,2
21306,WH_015,5/21/2024,8.23,207.7,328,3
21307,WH_008,10/17/2023,7.32,416.71,89,2
21308,WH_017,8/4/2025,9.69,456.29,98,3
21309,WH_011,7/11/2024,5.97,388.74,111,2
21310,WH_010,7/22/2023,5.47,272.79,291,3
21311,WH_003,1/6/2025,4.23,338.62,210,2
21312,WH_015,1/12/2025,5.46,167.4,365,3
21313,WH_004,12/2/2023,9.23,237.89,115,2
21314,WH_016,8/21/2024,9.17,274.55,289,2
21315,WH_008,12/27/2024,6.72,249.03,369,3
21316,WH_012,4/9/2024,8.87,325.96,288,2
21317,WH_013,12/3/2024,9.3,262.53,92,2
21318,WH_009,4/10/2024,4.18,128.12,338,2
21319,WH_014,6/12/2025,7.68,442.83,262,3
21320,WH_009,9/3/2025,7.65,113.61,155,2
21321,WH_020,5/4/2025,8.38,163.23,323,2
21322,WH_017,10/31/2023,6.83,371.51,143,2
21323,WH_016,1/24/2023,4.34,470.65,95,3
21324,WH_007,2/7/2023,6.16,253.89,109,2
21325,WH_004,8/30/2023,5.35,299.52,380,2
21326,WH_017,4/18/2023,4.75,483.2,306,2
21327,WH_011,6/12/2025,5.45,218.69,166,2
21328,WH_008,11/25/2024,4.87,326.86,100,2
21329,WH_002,8/23/2025,5.53,75.29,102,2
21330,WH_006,2/17/2024,7.18,284.16,210,1
21331,WH_006,6/2/2023,8.96,452.26,22,2
21332,WH_009,11/13/2023,8.51,197.45,380,1
21333,WH_016,10/11/2023,6.06,312.22,331,3
21334,WH_009,7/31/2025,4.54,297.35,255,2
21335,WH_011,10/16/2023,6.22,228.83,343,2
21336,WH_012,8/19/2024,5.38,358.07,141,3
21337,WH_005,4/22/2025,7.26,110.97,167,2
21338,WH_020,7/23/2024,3.4,402.93,174,3
21339,WH_013,8/8/2024,6.7,308.11,379,3
21340,WH_019,7/6/2023,4.18,250.86,91,2
21341,WH_009,5/14/2024,7.14,436.78,53,2
21342,WH_001,8/5/2024,2.87,387.27,179,2
21343,WH_009,1/29/2024,6.91,439.37,209,2
21344,WH_020,5/29/2024,4.46,338.96,188,3
21345,WH_009,10/21/2024,2.35,485.25,278,3
21346,WH_004,3/19/2025,3.89,256.6,352,3
21347,WH_017,8/7/2025,7.16,175.47,54,2
21348,WH_020,8/18/2025,4.39,371.1,256,2
21349,WH_008,5/14/2024,5.33,223.68,49,1
21350,WH_002,3/8/2023,5.88,389.52,219,2
21351,WH_008,10/21/2024,10.45,386.87,358,2
21352,WH_010,8/4/2023,6.59,177.28,179,2
21353,WH_016,7/4/2024,7.96,253.87,235,2
21354,WH_008,7/3/2024,9.14,491.84,115,2
21355,WH_010,8/28/2023,5.44,443.9,365,2
21356,WH_007,8/3/2023,3.48,78.58,245,3
21357,WH_020,2/6/2025,9.67,195.67,317,3
21358,WH_009,3/4/2023,7.12,480.63,190,3
21359,WH_003,1/22/2025,9.1,303.31,198,3
21360,WH_017,3/4/2023,4.47,148.27,198,2
21361,WH_002,6/13/2024,2.94,285.94,129,3
21362,WH_009,4/12/2024,5.44,297.58,328,2
21363,WH_001,1/7/2024,5.33,259.44,187,3
21364,WH_017,2/28/2024,6.95,206.42,234,2
21365,WH_008,12/16/2024,7.39,498.53,268,3
21366,WH_001,3/12/2024,4.71,188.41,384,2
21367,WH_012,10/26/2024,5.65,209.72,25,2
21368,WH_009,7/22/2025,6.69,344.22,258,2
21369,WH_006,6/2/2025,2.69,208.91,52,1
21370,WH_005,1/23/2025,5.42,492.51,376,3
21371,WH_016,2/10/2023,4.83,84.34,194,1
21372,WH_018,8/17/2023,7.36,265.44,329,2
21373,WH_014,12/11/2024,1,166.83,247,2
21374,WH_001,10/16/2024,6.77,104.48,344,2
21375,WH_001,7/11/2025,4.88,410.45,151,1
21376,WH_007,10/11/2024,9.48,362.47,232,2
21377,WH_011,11/18/2023,5.23,498.5,341,2
21378,WH_015,4/5/2024,4.58,189.45,159,1
21379,WH_003,4/17/2025,7.85,492.17,179,2
21380,WH_013,2/4/2023,2.27,340.76,210,2
21381,WH_007,6/25/2025,9.86,285.02,205,3
21382,WH_020,10/28/2024,6.13,361.35,182,1
21383,WH_014,10/30/2023,5.3,232.51,220,2
21384,WH_018,7/5/2024,5.69,435.43,395,3
21385,WH_001,9/8/2025,6.47,116.17,284,3
21386,WH_004,9/6/2023,6.88,419.53,340,2
21387,WH_009,6/23/2024,4.94,465.11,293,2
21388,WH_020,7/17/2025,4.92,60.22,276,2
21389,WH_001,11/10/2024,8.76,76.92,351,2
21390,WH_008,3/15/2024,2.47,154.37,350,2
21391,WH_006,12/1/2024,5.97,232.19,128,2
21392,WH_006,7/11/2025,8.49,303.75,289,2
21393,WH_008,11/28/2024,4.72,219,53,2
21394,WH_009,4/21/2024,4.12,164.31,300,3
21395,WH_008,6/24/2023,4.91,360.32,246,2
21396,WH_006,2/19/2023,3.08,281.73,141,2
21397,WH_013,9/27/2025,4.34,117.13,77,2
21398,WH_003,9/14/2025,5,497.99,172,2
21399,WH_004,8/21/2023,6.1,167.79,355,3
21400,WH_002,3/5/2024,2.1,323.84,387,3
21401,WH_011,11/20/2024,5.13,480.28,53,2
21402,WH_011,5/30/2024,3.5,159.71,140,2
21403,WH_012,10/21/2024,5.83,278.88,133,3
21404,WH_004,12/4/2023,3.97,294.39,274,2
21405,WH_019,5/8/2024,6.48,459.31,30,2
21406,WH_003,4/12/2025,3.57,179.88,192,1
21407,WH_002,5/8/2025,4,189.3,369,3
21408,WH_014,5/21/2024,5.59,107.77,55,1
21409,WH_006,5/8/2024,7.73,139.43,303,2
21410,WH_019,5/5/2025,7.83,210.45,387,3
21411,WH_007,5/12/2025,7.74,435.5,94,3
21412,WH_007,8/3/2023,9.23,246.99,66,2
21413,WH_017,2/3/2024,5.51,343.45,360,1
21414,WH_004,5/6/2023,4.53,79.11,315,2
21415,WH_010,9/19/2025,9.49,275.96,201,2
21416,WH_017,3/5/2025,6.79,53.62,57,2
21417,WH_020,8/9/2023,4.25,89.02,183,2
21418,WH_006,7/4/2025,10.17,67,252,2
21419,WH_002,1/5/2023,4.74,318.85,212,2
21420,WH_004,4/27/2024,9.66,232.35,363,3
21421,WH_006,8/29/2023,4.7,374.78,149,2
21422,WH_009,10/18/2023,7.89,124.07,265,2
21423,WH_003,12/14/2024,7.25,307.64,179,2
21424,WH_004,1/6/2024,5.7,407.61,30,2
21425,WH_015,6/9/2025,6.46,246.69,309,2
21426,WH_002,11/26/2024,5.05,362.9,120,3
21427,WH_012,3/26/2025,3.95,207.6,270,2
21428,WH_012,7/21/2023,9.86,189.95,264,1
21429,WH_011,8/20/2024,7.79,473.95,149,2
21430,WH_018,9/11/2024,7.17,453.59,383,2
21431,WH_007,10/12/2023,4.3,489.15,216,2
21432,WH_017,3/22/2025,3.73,439.92,125,2
21433,WH_019,1/1/2023,7.3,372.8,143,3
21434,WH_009,8/31/2024,7.21,108.36,152,3
21435,WH_015,10/18/2024,2.55,231.11,59,3
21436,WH_016,5/20/2024,4.3,97.89,246,1
21437,WH_018,8/30/2024,6.94,305.45,391,2
21438,WH_008,8/17/2023,5.41,227.76,113,2
21439,WH_014,5/6/2023,6.94,145.94,292,2
21440,WH_009,5/15/2024,6.28,249.69,283,2
21441,WH_010,8/24/2023,7.51,223.48,109,2
21442,WH_002,1/13/2024,5.67,419.93,27,3
21443,WH_001,1/2/2023,6.98,180.1,122,2
21444,WH_008,9/8/2023,6.52,415.45,263,2
21445,WH_009,1/17/2025,4.16,70.03,165,1
21446,WH_008,4/28/2023,6.11,267.82,126,3
21447,WH_018,5/1/2025,5.78,71.1,135,3
21448,WH_002,9/10/2024,5.47,363.39,236,3
21449,WH_019,4/30/2025,4.18,112.72,76,2
21450,WH_017,8/29/2023,4.78,98.67,354,2
21451,WH_020,2/7/2023,6.48,456.32,347,3
21452,WH_007,4/21/2025,5.31,92.49,44,2
21453,WH_004,1/1/2023,6.97,263.59,363,2
21454,WH_012,4/10/2024,7.23,51.48,128,2
21455,WH_013,1/16/2023,3.55,463.1,172,3
21456,WH_013,7/22/2023,8.51,420.34,135,1
21457,WH_006,5/27/2025,6.2,165.31,105,3
21458,WH_001,2/26/2025,6.69,449.26,194,2
21459,WH_009,9/12/2023,3.99,456.15,266,2
21460,WH_011,7/8/2025,8.65,479.46,169,2
21461,WH_011,9/24/2025,8.71,397.7,197,2
21462,WH_017,1/25/2024,6.24,445.99,130,3
21463,WH_019,7/5/2023,3,330.42,94,3
21464,WH_019,1/7/2024,5.92,351.64,310,2
21465,WH_003,8/17/2023,5.33,401.43,124,3
21466,WH_020,6/23/2024,3.19,357.22,74,1
21467,WH_004,7/19/2023,3.06,398.71,274,2
21468,WH_020,7/17/2024,7.14,112.57,228,3
21469,WH_006,6/4/2024,7.37,224.46,312,2
21470,WH_015,5/15/2023,3.67,237.49,178,2
21471,WH_016,2/25/2025,6.13,71.11,211,2
21472,WH_012,2/16/2023,5.09,146.13,128,3
21473,WH_016,8/19/2024,5.77,351.94,88,2
21474,WH_004,1/23/2024,9.67,304.92,201,1
21475,WH_005,5/25/2025,6.6,410.83,184,2
21476,WH_001,1/31/2025,7.91,325.63,308,2
21477,WH_018,7/20/2023,4.65,244.98,69,2
21478,WH_001,11/13/2024,3.75,274.86,159,3
21479,WH_018,12/23/2024,4.52,213.92,197,2
21480,WH_012,7/19/2023,2.75,356.56,308,3
21481,WH_011,9/20/2025,8.18,276.42,303,3
21482,WH_001,4/25/2025,2.65,499.86,369,3
21483,WH_020,11/20/2024,7.37,354.11,71,2
21484,WH_015,9/9/2025,5.53,101.08,102,2
21485,WH_018,2/13/2023,6.55,392.54,357,2
21486,WH_003,12/14/2023,8.87,129.41,282,2
21487,WH_007,3/14/2023,5.49,377.65,156,3
21488,WH_010,10/6/2024,4.44,119.93,339,2
21489,WH_003,6/15/2023,6.02,340.1,55,2
21490,WH_002,4/3/2024,7.56,210.46,381,3
21491,WH_012,9/27/2024,8.5,456.63,197,2
21492,WH_019,2/11/2023,6.12,221.27,296,2
21493,WH_012,4/29/2023,4.75,227,303,2
21494,WH_016,9/10/2024,3.17,370.3,374,3
21495,WH_012,8/8/2025,7.36,366.44,103,3
21496,WH_001,8/30/2024,9.17,398.23,250,3
21497,WH_006,4/9/2024,8.23,185.59,191,2
21498,WH_020,12/25/2023,5.75,157.33,24,2
21499,WH_020,12/17/2024,3.5,136.5,388,1
21500,WH_004,3/6/2025,5.3,172.85,215,2
21501,WH_017,8/21/2024,7.04,273.68,204,2
21502,WH_010,2/2/2023,3.94,171.5,289,2
21503,WH_016,9/23/2024,7.2,78.25,295,2
21504,WH_002,10/25/2023,8.06,430.73,58,3
21505,WH_017,2/25/2023,3.09,251.28,345,2
21506,WH_004,4/30/2025,7.14,394.19,127,2
21507,WH_009,9/26/2023,5.96,86.5,105,2
21508,WH_013,4/13/2024,9.52,153.61,177,3
21509,WH_020,2/3/2024,8.23,279.2,288,1
21510,WH_008,9/11/2023,6.63,156.61,46,2
21511,WH_003,8/20/2025,3.88,80.32,233,3
21512,WH_005,10/18/2023,4.38,103.05,212,2
21513,WH_010,1/11/2024,7.85,239.8,116,1
21514,WH_007,11/15/2024,2.28,387.38,268,1
21515,WH_007,6/24/2023,8.09,472.83,263,2
21516,WH_016,9/7/2024,5.23,155.71,372,3
21517,WH_016,4/14/2025,6.19,405.57,313,2
21518,WH_011,1/3/2025,6.11,457.48,268,3
21519,WH_016,12/12/2023,7.23,388.93,72,3
21520,WH_012,6/2/2025,2.57,347.05,142,3
21521,WH_005,6/21/2025,2.35,92.26,357,3
21522,WH_006,10/27/2024,8.03,472.51,54,3
21523,WH_008,1/30/2023,3.69,87.22,199,1
21524,WH_010,9/18/2023,6.08,380.34,384,3
21525,WH_003,5/8/2023,2.74,342.49,190,3
21526,WH_005,1/23/2024,6.94,278.78,320,3
21527,WH_011,11/20/2023,4.4,402.69,175,3
21528,WH_013,1/19/2024,4.71,215.46,162,2
21529,WH_004,1/28/2025,6.67,246.35,92,2
21530,WH_008,6/7/2025,6.03,462.71,191,2
21531,WH_018,7/11/2024,5.11,321.58,319,3
21532,WH_015,5/7/2025,7.98,387.65,185,2
21533,WH_016,5/12/2024,1.79,479.59,340,2
21534,WH_015,7/16/2024,4.42,496.08,177,3
21535,WH_001,6/9/2024,8.57,405.5,54,3
21536,WH_008,8/19/2024,5.19,281.63,217,2
21537,WH_008,8/27/2025,5.6,251.32,174,3
21538,WH_019,1/13/2024,4.49,57.47,239,2
21539,WH_014,8/28/2025,6.98,455.77,46,2
21540,WH_010,10/29/2023,6.62,351.25,193,3
21541,WH_015,2/10/2025,6.46,495,37,3
21542,WH_007,7/26/2024,5.14,238.04,209,1
21543,WH_008,5/1/2024,7.05,349.63,195,2
21544,WH_009,4/9/2025,4.37,195.47,193,3
21545,WH_020,3/27/2024,6.37,54.16,25,2
21546,WH_011,2/21/2024,4.46,210.74,342,2
21547,WH_020,11/8/2023,7.48,172.41,318,2
21548,WH_006,4/6/2025,8.74,436.43,396,2
21549,WH_005,8/20/2023,7.33,297.33,75,2
21550,WH_007,1/11/2025,10.59,265.62,194,3
21551,WH_013,4/3/2023,3.37,320.97,357,2
21552,WH_002,8/28/2025,8.27,231.01,392,2
21553,WH_003,3/17/2025,7.2,160.16,267,3
21554,WH_005,4/10/2023,9.15,475.24,299,2
21555,WH_006,6/6/2023,4.82,448.98,397,2
21556,WH_014,4/7/2024,7.27,336.63,250,2
21557,WH_004,5/10/2025,5.88,291.27,170,2
21558,WH_007,12/16/2024,6.21,160.51,352,2
21559,WH_003,8/1/2025,4.4,115.3,197,3
21560,WH_004,4/18/2023,8.95,68.57,37,2
21561,WH_003,8/16/2025,7.52,466.2,326,2
21562,WH_010,10/30/2023,7.27,176.22,204,2
21563,WH_008,12/1/2024,3.46,352.39,188,3
21564,WH_016,6/26/2025,3.84,111.37,132,3
21565,WH_010,11/11/2024,6.22,164.21,335,2
21566,WH_012,1/19/2024,7.11,149.38,65,2
21567,WH_012,12/14/2023,4.29,264.6,126,2
21568,WH_014,4/27/2024,8.55,134.26,69,2
21569,WH_005,12/16/2024,5.88,274.81,260,2
21570,WH_014,7/21/2024,7.28,89.94,340,3
21571,WH_003,9/18/2023,2.96,215.8,168,3
21572,WH_009,2/7/2025,5.8,436.44,138,1
21573,WH_003,11/13/2024,5.77,404.05,73,2
21574,WH_019,5/26/2023,9.1,215.25,288,3
21575,WH_014,3/24/2025,6.67,79.97,189,2
21576,WH_004,7/13/2025,6.49,393.52,114,2
21577,WH_009,7/19/2023,5.64,64.24,270,2
21578,WH_018,6/12/2024,5.25,96.05,312,1
21579,WH_013,1/5/2023,7.14,240.83,200,1
21580,WH_004,1/6/2025,5.98,257.43,65,2
21581,WH_016,1/18/2025,6.21,149.36,219,2
21582,WH_006,6/20/2025,6.7,193.78,277,3
21583,WH_011,4/8/2025,3.02,65.58,341,3
21584,WH_015,9/8/2025,5.21,495.59,258,2
21585,WH_018,9/5/2023,12.02,210.2,198,2
21586,WH_010,7/26/2023,4.89,322.57,234,2
21587,WH_012,2/15/2025,4.78,67,300,2
21588,WH_005,1/9/2025,6.25,492.26,305,2
21589,WH_004,3/28/2023,3.82,240.01,75,2
21590,WH_006,7/25/2025,7.33,225.06,333,2
21591,WH_001,11/21/2024,3.77,337.81,282,3
21592,WH_003,12/1/2024,7.64,452.45,172,1
21593,WH_007,5/22/2025,7.96,213.74,46,3
21594,WH_005,11/6/2023,8.73,224.6,37,2
21595,WH_018,7/2/2024,4.82,126.09,368,3
21596,WH_002,6/4/2025,6.55,134.24,374,2
21597,WH_006,5/24/2024,4.91,334.17,236,2
21598,WH_015,1/5/2023,3.45,163.06,180,2
21599,WH_010,8/28/2024,5.68,462.72,73,3
21600,WH_001,7/30/2023,3.23,471.54,70,2
21601,WH_014,1/4/2025,6.99,254.77,122,2
21602,WH_016,5/10/2024,7.23,341.43,147,2
21603,WH_002,9/7/2024,5.78,434.1,272,2
21604,WH_008,7/22/2023,6.97,177.82,30,3
21605,WH_010,11/23/2024,7.88,210.42,54,2
21606,WH_003,9/7/2025,8.01,382.22,347,2
21607,WH_016,11/14/2024,7.71,93.77,366,3
21608,WH_002,3/17/2025,8.31,215.43,203,2
21609,WH_006,12/26/2024,7.12,67.73,114,3
21610,WH_006,11/30/2023,5.61,224.14,111,2
21611,WH_004,8/3/2025,4.65,410.35,55,3
21612,WH_001,11/27/2024,7.55,73.47,156,2
21613,WH_005,1/10/2023,4.19,181.59,57,3
21614,WH_012,3/13/2023,6.07,315.4,312,2
21615,WH_007,1/10/2024,3.46,209.89,396,2
21616,WH_018,6/22/2023,4.81,97.81,202,3
21617,WH_008,5/12/2025,9.09,243.65,26,3
21618,WH_007,4/16/2023,5.34,304.08,92,2
21619,WH_004,1/21/2024,6.77,62.28,54,2
21620,WH_017,3/19/2023,6.3,161.92,397,3
21621,WH_011,5/4/2025,10.39,343.55,68,2
21622,WH_014,2/18/2025,4.09,367.29,180,3
21623,WH_003,7/22/2023,8.67,475.71,133,2
21624,WH_009,8/9/2024,7.24,247.38,242,3
21625,WH_005,1/11/2024,3.83,230.89,111,1
21626,WH_007,10/6/2023,1.99,153.48,322,1
21627,WH_010,5/16/2024,4.38,112.98,296,2
21628,WH_015,2/7/2025,7.99,198.99,30,3
21629,WH_015,2/20/2024,5.68,455.45,56,2
21630,WH_011,3/10/2023,3.22,147.93,49,2
21631,WH_011,6/25/2025,8.07,128.33,269,1
21632,WH_017,9/17/2024,7.2,386.96,184,2
21633,WH_011,9/4/2024,5.37,89.47,236,1
21634,WH_005,3/15/2023,5.4,367.43,142,3
21635,WH_006,5/6/2024,6.8,389.43,378,2
21636,WH_013,12/9/2023,6.1,122.95,160,1
21637,WH_008,9/27/2024,7.76,143.7,201,2
21638,WH_010,11/9/2023,9.85,259.32,238,3
21639,WH_004,9/26/2024,1.83,119.07,317,3
21640,WH_018,2/24/2025,5.71,202.28,297,2
21641,WH_002,11/14/2024,4.98,62.34,344,2
21642,WH_013,7/18/2023,7.16,440.89,211,3
21643,WH_012,1/17/2023,7.41,125.81,285,2
21644,WH_019,1/2/2023,9.16,270.89,211,2
21645,WH_010,4/18/2025,6.31,379.93,99,2
21646,WH_017,1/19/2025,9.74,368.5,169,3
21647,WH_007,7/9/2024,1.76,133.52,161,2
21648,WH_014,7/1/2023,9.55,97.72,330,2
21649,WH_011,5/6/2025,7.97,462.54,176,2
21650,WH_008,1/18/2024,7.95,327.02,267,2
21651,WH_002,3/9/2025,7.86,134.11,78,3
21652,WH_019,4/15/2023,4.27,201.76,170,2
21653,WH_010,1/15/2024,1.74,250.25,78,2
21654,WH_003,1/26/2024,5.96,351.97,312,2
21655,WH_014,2/6/2025,3.6,96.49,83,2
21656,WH_002,5/25/2024,4.83,431.2,173,2
21657,WH_002,4/19/2024,4.92,182.77,93,2
21658,WH_007,4/30/2023,6.16,333.44,146,3
21659,WH_013,4/30/2023,4.54,51.95,291,2
21660,WH_010,9/20/2023,6.96,66.39,115,2
21661,WH_004,1/29/2023,5.07,371.12,329,2
21662,WH_016,4/6/2025,4.74,226.49,223,1
21663,WH_007,8/19/2024,6.7,259.35,239,2
21664,WH_005,2/6/2023,5.97,143.14,138,2
21665,WH_009,6/2/2025,6.79,440.59,234,3
21666,WH_014,2/4/2025,4.98,407.97,344,2
21667,WH_012,8/14/2023,5.51,259.58,252,2
21668,WH_005,9/2/2023,3.41,56.46,152,3
21669,WH_015,6/13/2025,10.01,64.92,361,2
21670,WH_020,8/30/2025,6.34,316.84,357,2
21671,WH_020,12/11/2023,5.87,176.06,147,3
21672,WH_011,6/23/2023,9.06,496.02,306,2
21673,WH_017,6/27/2023,5.11,469.42,382,3
21674,WH_001,1/23/2023,6.2,223.62,346,2
21675,WH_020,3/20/2023,4.58,382.74,256,3
21676,WH_014,12/18/2023,8.58,223.79,293,3
21677,WH_009,7/3/2025,6.23,385.71,264,2
21678,WH_004,2/19/2023,6.98,415.05,180,2
21679,WH_012,2/18/2025,8.12,118.05,106,2
21680,WH_010,2/20/2024,7.03,468.17,194,2
21681,WH_018,9/12/2025,9.16,350.27,236,1
21682,WH_004,6/25/2024,7.45,110.32,278,3
21683,WH_018,9/1/2023,9.05,337.69,61,2
21684,WH_011,8/6/2025,6.72,357.15,138,3
21685,WH_018,9/19/2025,6.62,133.97,266,3
21686,WH_002,4/15/2024,6.96,108.17,218,3
21687,WH_016,6/27/2023,2.43,192.9,272,2
21688,WH_020,8/9/2025,5.09,169.81,24,1
21689,WH_004,3/19/2025,6.38,228.99,67,2
21690,WH_019,6/19/2024,3.72,317.22,31,3
21691,WH_008,5/16/2024,4.95,471.09,311,3
21692,WH_011,8/3/2024,8.84,111.9,109,2
21693,WH_019,5/10/2025,7.79,175.53,327,2
21694,WH_004,9/8/2023,6.45,209.24,231,3
21695,WH_004,12/28/2023,5.87,487.38,300,3
21696,WH_010,1/20/2025,5.3,317.63,275,2
21697,WH_003,11/3/2024,4.91,386.55,320,3
21698,WH_007,12/8/2024,5.63,448.71,95,2
21699,WH_008,9/22/2025,4.23,382.38,95,3
21700,WH_013,12/18/2023,9.36,194.84,197,2
21701,WH_017,8/7/2024,7.3,281.43,130,2
21702,WH_019,10/21/2024,6.09,277.03,345,2
21703,WH_011,5/18/2023,4.76,66.58,223,2
21704,WH_010,5/13/2025,8.62,452.38,318,3
21705,WH_011,6/4/2024,4.49,358.06,391,2
21706,WH_004,2/19/2025,6.03,201.63,117,2
21707,WH_007,4/18/2023,4.81,165.24,86,2
21708,WH_019,3/1/2025,7.68,50.07,382,2
21709,WH_005,1/30/2023,4.03,266.45,51,2
21710,WH_018,3/13/2023,5.2,303.44,274,2
21711,WH_015,5/29/2023,5.68,444.44,213,2
21712,WH_012,7/19/2024,10.16,65.39,181,2
21713,WH_018,8/31/2023,6.31,63.49,236,2
21714,WH_011,9/15/2023,6.79,371.85,233,3
21715,WH_012,6/4/2024,4.75,264.16,208,3
21716,WH_011,12/12/2023,8.27,116.49,279,2
21717,WH_008,7/1/2025,5.66,387.9,54,2
21718,WH_013,4/23/2024,4.33,421.09,309,2
21719,WH_016,3/7/2024,9.35,498.42,376,3
21720,WH_015,7/25/2024,4.89,423.01,41,2
21721,WH_010,5/3/2025,6.66,358.37,272,3
21722,WH_008,10/9/2024,6.84,176.28,343,2
21723,WH_018,6/13/2024,3.42,497.15,384,2
21724,WH_011,6/6/2024,9.77,188.57,366,2
21725,WH_019,12/19/2024,4.32,235.74,50,2
21726,WH_013,1/11/2023,1.14,182.76,62,1
21727,WH_014,2/19/2025,6.24,388.8,21,2
21728,WH_002,3/4/2023,6.93,65.15,256,2
21729,WH_005,9/30/2024,6,263.29,311,2
21730,WH_005,4/12/2023,9.97,340.06,177,1
21731,WH_003,8/5/2023,6.34,282.07,396,2
21732,WH_018,12/25/2023,3.08,357.99,336,3
21733,WH_014,2/15/2025,2.94,188.69,262,2
21734,WH_009,1/23/2023,7.81,52.04,398,2
21735,WH_014,8/12/2025,5.1,151.88,314,3
21736,WH_007,2/6/2025,2.72,496.8,272,2
21737,WH_004,7/16/2023,6.18,265.09,327,3
21738,WH_004,8/12/2024,6.12,373.42,139,1
21739,WH_011,9/22/2024,6.45,181.65,111,2
21740,WH_008,7/27/2025,7.53,322.65,366,2
21741,WH_008,11/22/2024,4.81,374.49,231,3
21742,WH_008,1/14/2025,7.38,422.9,267,1
21743,WH_010,12/30/2023,6.33,330.45,343,3
21744,WH_019,7/25/2024,6.85,76.44,45,3
21745,WH_019,4/18/2024,5.82,451.65,240,3
21746,WH_008,4/5/2024,5.92,328.4,49,1
21747,WH_014,8/29/2025,3.05,272.23,312,2
21748,WH_007,7/26/2025,4.11,325.04,67,2
21749,WH_003,3/14/2025,6.44,474.05,244,2
21750,WH_008,7/26/2025,6.35,218.08,309,3
21751,WH_008,5/5/2025,5.62,485.55,68,3
21752,WH_013,6/8/2024,4.7,482.17,323,3
21753,WH_012,2/14/2024,8.21,264.77,257,2
21754,WH_003,4/30/2023,11.31,240.05,248,2
21755,WH_001,6/12/2024,7.53,143.74,182,2
21756,WH_004,12/25/2024,8.54,302.8,127,2
21757,WH_017,8/29/2023,7.36,483.08,270,3
21758,WH_010,9/27/2025,4.51,328.98,64,2
21759,WH_004,6/4/2025,7.58,479.12,30,2
21760,WH_010,2/6/2023,6.31,247.96,251,2
21761,WH_003,7/23/2024,7.14,354.82,63,3
21762,WH_002,2/28/2025,3.96,343.68,249,3
21763,WH_007,4/25/2024,1.09,327.38,375,3
21764,WH_008,7/11/2025,7.52,113.27,240,3
21765,WH_002,4/13/2024,3.95,455.63,82,3
21766,WH_005,2/2/2023,1.95,162.48,292,2
21767,WH_004,5/12/2023,7.07,332.19,370,2
21768,WH_002,6/11/2023,6.98,367.49,253,3
21769,WH_011,11/3/2024,5.63,212.02,131,2
21770,WH_004,9/3/2023,7.78,251.74,218,3
21771,WH_006,11/15/2023,3.26,203.33,331,2
21772,WH_012,1/28/2024,6.74,236.17,132,2
21773,WH_019,5/1/2023,4.93,329.75,354,2
21774,WH_002,6/8/2023,5.64,268.26,315,3
21775,WH_013,6/7/2024,5.35,163.57,350,2
21776,WH_019,4/11/2025,5.15,141.62,28,2
21777,WH_014,11/12/2024,4.34,416.28,294,2
21778,WH_015,5/21/2024,5.81,173.38,339,2
21779,WH_014,8/16/2025,6.57,261.65,395,2
21780,WH_013,4/19/2024,4.5,391.74,107,1
21781,WH_001,9/27/2023,5.11,339.16,69,2
21782,WH_017,1/8/2024,8.65,163.48,397,1
21783,WH_018,1/29/2025,6.09,54.5,64,3
21784,WH_006,6/10/2023,5.62,134.87,339,2
21785,WH_010,1/20/2024,6.84,488.96,184,2
21786,WH_017,2/14/2025,6.12,286.53,82,2
21787,WH_018,11/29/2024,6.38,482.5,100,2
21788,WH_015,5/16/2025,8.71,199.23,191,2
21789,WH_016,8/11/2024,5.94,466.32,336,3
21790,WH_020,2/11/2024,7.02,173.92,183,1
21791,WH_011,6/29/2025,3.86,337.99,102,2
21792,WH_005,9/24/2023,4.73,332.13,234,2
21793,WH_010,4/21/2025,6.72,298.11,21,2
21794,WH_014,11/6/2023,7.75,158.98,368,3
21795,WH_008,10/9/2023,5.31,389.45,268,2
21796,WH_006,5/11/2025,5.1,78.41,340,2
21797,WH_016,3/27/2024,5,167.05,244,3
21798,WH_016,12/12/2024,3.52,362.41,64,2
21799,WH_010,12/15/2023,7.13,106.71,34,2
21800,WH_013,4/16/2023,2.66,498.41,88,2
