record_id,date,city,category,demand_index,campaign_flag
1874,2024-10-06,Visakhapatnam,Mobile & Accessories,2.314,True
1875,2024-04-23,Kalyan-Dombivli,Pet Supplies,1.232,False
1876,2023-12-25,Srinagar,Books,0.89,False
1877,2025-07-31,Mangalore,Fashion-Men,1.183,False
1878,2024-03-10,Gurugram,Beauty & Personal Care,0.785,False
1879,2023-11-04,Raipur,Toys & Baby,1.014,False
1880,2023-07-09,Rajkot,Books,0.722,False
1881,2023-06-02,Aligarh,Stationery,0.904,False
1882,2023-01-16,Howrah,Pet Supplies,1.267,False
1883,2025-09-11,Nashik,Mobile & Accessories,0.96,False
1884,2025-05-10,Ahmedabad,Beauty & Personal Care,0.921,False
1885,2024-04-14,Rajkot,Mobile & Accessories,1.071,False
1886,2023-06-25,Meerut,Toys & Baby,1.036,False
1887,2023-06-30,Agra,Health,1.36,False
1888,2025-01-05,Varanasi,Furniture,1.071,False
1889,2023-10-09,Indore,Electronics,1.29,False
1890,2024-07-07,Coimbatore,Books,0.97,False
1891,2024-04-25,Coimbatore,Office Products,0.936,False
1892,2023-04-04,Kanpur,Mobile & Accessories,4.176,True
1893,2023-11-12,Ahmedabad,Health,0.845,False
1894,2025-05-22,Faridabad,Furniture,0.864,False
1895,2024-12-30,Vadodara,Jewellery,0.819,False
1896,2023-11-15,Gwalior,Pet Supplies,0.728,False
1897,2023-03-31,Varanasi,Mobile & Accessories,1.271,False
1898,2023-01-24,Howrah,Jewellery,2.002,True
1899,2024-11-10,Faridabad,Jewellery,3.027,True
1900,2023-07-02,Mumbai,Toys & Baby,1.292,False
1901,2025-06-03,Varanasi,Automotive,0.961,False
1902,2024-06-25,Allahabad,Automotive,0.92,False
1903,2025-05-06,Mangalore,Pet Supplies,0.641,False
1904,2024-03-03,Lucknow,Fashion-Women,1.086,False
1905,2023-05-04,Srinagar,Furniture,0.658,False
1906,2023-06-18,Agra,Home & Kitchen,0.918,False
1907,2024-11-10,Jaipur,Footwear,0.797,False
1908,2024-05-28,Meerut,Furniture,0.896,False
1909,2024-09-24,Jabalpur,Fashion-Men,1.41,False
1910,2025-06-08,Bhubaneswar,Fashion-Men,1.159,False
1911,2023-01-12,Nashik,Furniture,0.667,False
1912,2025-08-28,Meerut,Grocery,1.112,False
1913,2023-10-07,Srinagar,Pet Supplies,0.522,False
1914,2024-03-11,Moradabad,Books,0.68,False
1915,2023-06-09,Bhopal,Jewellery,1.06,False
1916,2024-11-08,Aligarh,Furniture,0.876,False
1917,2024-05-28,Vasai-Virar,Stationery,0.916,False
1918,2024-01-11,Amritsar,Office Products,1.168,False
1919,2024-05-27,Nashik,Jewellery,1.068,False
1920,2025-07-27,Mumbai,Beauty & Personal Care,1.125,False
1921,2023-04-02,Lucknow,Office Products,1.251,False
1922,2025-03-06,Vadodara,Automotive,0.767,False
1923,2023-07-07,Chennai,Automotive,1.016,False
1924,2024-10-01,Kanpur,Appliances,0.98,False
1925,2025-02-17,Mangalore,Office Products,0.786,False
1926,2024-01-26,Hyderabad,Jewellery,0.857,False
1927,2024-03-16,Allahabad,Sports & Fitness,1.208,False
1928,2023-05-13,Lucknow,Fashion-Men,0.849,False
1929,2025-09-21,Amritsar,Stationery,1.267,False
1930,2024-11-16,Madurai,Grocery,0.93,False
1931,2024-08-05,Moradabad,Pet Supplies,1.204,False
1932,2023-09-02,Bhopal,Electronics,0.815,False
1933,2024-08-21,Moradabad,Appliances,1.354,False
1934,2024-12-10,Hyderabad,Sports & Fitness,1.042,False
1935,2023-12-11,Madurai,Office Products,1.213,False
1936,2024-02-06,Aligarh,Health,0.953,False
1937,2025-07-18,Faridabad,Home & Kitchen,1.213,False
1938,2024-05-26,Aligarh,Jewellery,1.93,True
1939,2025-03-06,Bengaluru,Sports & Fitness,1.181,False
1940,2025-07-09,Ghaziabad,Jewellery,0.835,False
1941,2024-07-02,Visakhapatnam,Office Products,1.211,True
1942,2023-05-24,Vijayawada,Furniture,0.908,False
1943,2025-07-02,Dhanbad,Office Products,1.147,False
1944,2024-02-26,Chennai,Health,0.866,False
1945,2023-03-05,Vijayawada,Appliances,1.45,False
1946,2025-08-11,Kolkata,Pet Supplies,3.841,True
1947,2025-06-20,Visakhapatnam,Office Products,0.793,False
1948,2025-01-22,Kanpur,Automotive,0.969,False
1949,2024-10-31,Jaipur,Fashion-Women,1.441,False
1950,2025-09-13,Bhubaneswar,Automotive,1.025,False
1951,2024-10-22,Hyderabad,Health,0.798,False
1952,2024-05-31,Delhi,Stationery,0.85,False
1953,2023-02-28,Vijayawada,Jewellery,1.277,False
1954,2025-09-02,Jabalpur,Grocery,1.862,True
1955,2025-09-25,Indore,Grocery,1.002,False
1956,2024-08-27,Surat,Toys & Baby,0.989,False
1957,2023-09-29,Ghaziabad,Footwear,0.984,False
1958,2023-12-19,Rajkot,Toys & Baby,3.176,True
1959,2023-02-04,Nagpur,Office Products,0.982,False
1960,2023-04-23,Ahmedabad,Toys & Baby,1.01,False
1961,2023-09-23,Varanasi,Books,1.44,False
1962,2023-04-14,Chandigarh,Sports & Fitness,1.153,False
1963,2025-08-11,Allahabad,Books,1.259,False
1964,2025-07-05,Bhubaneswar,Grocery,1.645,False
1965,2023-08-09,Vadodara,Pet Supplies,1.08,False
1966,2023-06-25,Surat,Beauty & Personal Care,0.78,False
1967,2024-03-30,Ranchi,Fashion-Men,0.727,False
1968,2025-02-28,Lucknow,Books,1.302,False
1969,2025-02-22,Vadodara,Sports & Fitness,1.148,False
1970,2023-10-19,Bhiwandi,Toys & Baby,0.656,False
1971,2023-07-16,Pimpri-Chinchwad,Mobile & Accessories,0.765,False
1972,2023-02-09,Moradabad,Jewellery,1.311,False
1973,2024-11-23,Ghaziabad,Sports & Fitness,1.133,False
1974,2024-06-04,Ghaziabad,Appliances,0.681,False
1975,2023-03-30,Bengaluru,Pet Supplies,2.46,True
1976,2025-08-03,Vijayawada,Furniture,0.901,False
1977,2024-05-09,Mumbai,Industrial Supplies,0.938,False
1978,2024-03-20,Vadodara,Furniture,0.89,False
1979,2023-10-04,Jaipur,Electronics,1.046,False
1980,2023-12-27,Dhanbad,Footwear,0.984,False
1981,2023-03-02,Srinagar,Beauty & Personal Care,1.039,False
1982,2024-11-24,Bengaluru,Appliances,1.123,False
1983,2024-05-29,Gurugram,Jewellery,1.012,False
1984,2024-07-29,Bhopal,Fashion-Women,1.077,False
1985,2025-08-21,Jabalpur,Health,0.983,False
1986,2024-10-22,Coimbatore,Office Products,0.914,False
1987,2025-05-25,Rajkot,Appliances,0.63,True
1988,2023-05-20,Amritsar,Footwear,2.1,True
1989,2025-01-25,Mangalore,Footwear,1.203,False
1990,2024-02-20,Rajkot,Office Products,0.989,False
1991,2024-09-29,Aligarh,Grocery,1.044,False
1992,2024-08-19,Vasai-Virar,Appliances,1.288,False
1993,2023-08-20,Bhubaneswar,Jewellery,1.024,False
1994,2025-07-07,Agra,Stationery,4.946,True
1995,2023-09-11,Visakhapatnam,Grocery,1.1,False
1996,2023-05-28,Delhi,Jewellery,0.842,False
1997,2024-10-05,Mumbai,Beauty & Personal Care,2.102,True
1998,2024-03-10,Hyderabad,Office Products,1.111,False
1999,2024-05-20,Pune,Furniture,0.933,False
2000,2025-08-29,Pimpri-Chinchwad,Sports & Fitness,0.81,False
2001,2024-11-06,Agra,Toys & Baby,1.216,False
2002,2023-08-30,Visakhapatnam,Electronics,0.996,False
2003,2024-08-30,Nashik,Health,0.72,False
2004,2025-08-15,Allahabad,Electronics,1.023,False
2005,2025-07-07,Mumbai,Pet Supplies,1.25,False
2006,2023-11-30,Jaipur,Jewellery,0.871,False
2007,2024-09-29,Madurai,Toys & Baby,0.893,False
2008,2024-03-13,Lucknow,Office Products,1.029,False
2009,2024-08-04,Srinagar,Beauty & Personal Care,1.354,False
2010,2025-08-23,Mangalore,Sports & Fitness,1.299,False
2011,2025-09-10,Moradabad,Health,0.833,False
2012,2023-04-14,Raipur,Grocery,1.146,True
2013,2025-03-03,Ranchi,Home & Kitchen,1.265,False
2014,2024-08-04,Vijayawada,Toys & Baby,1.083,False
2015,2025-01-25,Kolkata,Mobile & Accessories,1.118,False
2016,2023-06-04,Lucknow,Grocery,1.492,False
2017,2023-07-10,Jabalpur,Grocery,1.022,False
2018,2024-03-04,Ghaziabad,Jewellery,2.293,True
2019,2024-06-29,Jodhpur,Books,1.118,False
2020,2025-02-01,Kanpur,Fashion-Men,1.099,False
2021,2025-07-08,Vadodara,Footwear,1.01,False
2022,2024-04-04,Chennai,Toys & Baby,1.004,False
2023,2025-04-06,Chandigarh,Office Products,0.907,False
2024,2023-02-23,Faridabad,Grocery,1.16,False
2025,2024-11-19,Jabalpur,Automotive,1.094,False
2026,2024-10-09,Chennai,Jewellery,1.579,False
2027,2023-01-20,Jabalpur,Stationery,1.018,False
2028,2025-08-24,Raipur,Office Products,1.271,False
2029,2025-04-26,Ahmedabad,Mobile & Accessories,1.21,False
2030,2024-05-17,Raipur,Toys & Baby,0.927,False
2031,2023-12-18,Kalyan-Dombivli,Industrial Supplies,1.069,False
2032,2024-06-01,Jodhpur,Beauty & Personal Care,0.853,False
2033,2025-05-19,Coimbatore,Stationery,0.979,False
2034,2024-06-26,Mangalore,Pet Supplies,0.969,False
2035,2023-12-19,Indore,Health,0.94,False
2036,2025-03-27,Madurai,Furniture,1.198,False
2037,2024-10-10,Pune,Fashion-Women,0.99,False
2038,2024-06-04,Jaipur,Stationery,0.953,False
2039,2025-03-02,Mangalore,Sports & Fitness,3.523,True
2040,2024-02-14,Ludhiana,Automotive,1.087,False
2041,2025-03-14,Patna,Beauty & Personal Care,1.017,False
2042,2024-02-04,Varanasi,Automotive,0.914,False
2043,2023-08-05,Kalyan-Dombivli,Mobile & Accessories,1.263,False
2044,2023-06-23,Ranchi,Automotive,2.641,True
2045,2024-02-17,Pune,Stationery,0.997,False
2046,2023-04-29,Raipur,Mobile & Accessories,1.183,False
2047,2024-10-20,Bhiwandi,Industrial Supplies,1.159,False
2048,2024-05-10,Gurugram,Jewellery,0.541,False
2049,2023-12-17,Thane,Appliances,1.108,False
2050,2024-10-01,Bengaluru,Fashion-Women,1.144,False
2051,2024-03-24,Visakhapatnam,Automotive,1.094,True
2052,2023-10-26,Jaipur,Sports & Fitness,0.969,False
2053,2025-04-12,Vasai-Virar,Health,1.006,False
2054,2024-05-30,Pune,Industrial Supplies,1.07,False
2055,2023-01-27,Kalyan-Dombivli,Mobile & Accessories,0.682,False
2056,2023-10-29,Bengaluru,Home & Kitchen,0.89,False
2057,2024-03-23,Hyderabad,Grocery,1.366,False
2058,2025-01-30,Coimbatore,Home & Kitchen,1.11,False
2059,2024-08-19,Faridabad,Fashion-Women,1.151,False
2060,2023-05-10,Madurai,Fashion-Men,1.171,False
2061,2025-08-04,Chandigarh,Office Products,1.075,False
2062,2023-10-13,Jaipur,Furniture,1.269,False
2063,2025-01-31,Moradabad,Fashion-Women,0.863,False
2064,2024-12-10,Nagpur,Grocery,1.06,False
2065,2025-09-26,Jodhpur,Stationery,1.064,False
2066,2024-03-10,Ludhiana,Stationery,2.46,True
2067,2023-02-23,Vasai-Virar,Furniture,1.166,False
2068,2023-07-02,Bhubaneswar,Books,0.935,True
2069,2023-12-16,Nashik,Jewellery,1.393,False
2070,2024-04-15,Moradabad,Industrial Supplies,0.553,True
2071,2023-04-04,Visakhapatnam,Health,1.222,False
2072,2024-10-09,Bengaluru,Automotive,1.033,False
2073,2024-10-01,Aligarh,Health,1.152,False
2074,2023-07-19,Coimbatore,Beauty & Personal Care,0.983,False
2075,2025-02-26,Chennai,Toys & Baby,1.25,False
2076,2023-06-17,Meerut,Health,1.013,False
2077,2023-09-18,Patna,Beauty & Personal Care,1.066,False
2078,2023-11-03,Kalyan-Dombivli,Grocery,1.3,False
2079,2023-05-25,Hyderabad,Sports & Fitness,1.252,False
2080,2023-10-16,Mangalore,Health,1.085,False
2081,2023-04-22,Hyderabad,Sports & Fitness,1.256,False
2082,2024-08-07,Patna,Furniture,0.681,False
2083,2024-07-10,Mumbai,Home & Kitchen,1.225,False
2084,2024-04-12,Madurai,Fashion-Men,0.891,False
2085,2024-01-23,Kanpur,Fashion-Women,0.851,False
2086,2025-03-10,Ludhiana,Furniture,2.73,True
2087,2024-03-30,Ludhiana,Beauty & Personal Care,2.666,True
2088,2024-11-26,Moradabad,Fashion-Women,0.966,False
2089,2025-08-18,Ghaziabad,Industrial Supplies,1.114,True
2090,2023-06-13,Visakhapatnam,Footwear,1.055,False
2091,2023-07-11,Bhopal,Fashion-Women,1.04,False
2092,2024-01-03,Surat,Appliances,2.275,True
2093,2023-07-16,Raipur,Office Products,0.838,False
2094,2024-02-14,Thane,Fashion-Men,0.825,False
2095,2023-12-29,Kalyan-Dombivli,Fashion-Women,1.091,False
2096,2024-12-20,Bengaluru,Jewellery,0.928,False
2097,2023-10-04,Chennai,Office Products,0.934,False
2098,2025-03-03,Rajkot,Office Products,1.245,False
2099,2023-01-11,Moradabad,Home & Kitchen,0.69,False
2100,2024-04-06,Pune,Fashion-Women,0.874,False
2101,2024-05-01,Bhiwandi,Mobile & Accessories,1.14,False
2102,2023-03-03,Kolkata,Mobile & Accessories,1.052,False
2103,2024-01-23,Bengaluru,Toys & Baby,1.021,False
2104,2024-07-06,Chennai,Jewellery,0.859,False
2105,2024-07-23,Surat,Mobile & Accessories,2.674,True
2106,2023-11-23,Pimpri-Chinchwad,Furniture,1.145,False
2107,2023-10-21,Kalyan-Dombivli,Appliances,1.04,False
2108,2024-05-22,Surat,Footwear,1.342,False
2109,2023-04-18,Varanasi,Electronics,1.094,True
2110,2023-09-15,Faridabad,Books,1.214,False
2111,2023-07-19,Coimbatore,Sports & Fitness,1.216,True
2112,2024-03-07,Mangalore,Mobile & Accessories,2.18,True
2113,2024-11-26,Gurugram,Furniture,3.489,True
2114,2023-04-28,Bhiwandi,Health,1.07,False
2115,2025-03-16,Bhubaneswar,Industrial Supplies,0.549,False
2116,2024-10-05,Vasai-Virar,Health,0.824,False
2117,2025-09-15,Chandigarh,Mobile & Accessories,0.893,True
2118,2024-12-03,Nashik,Home & Kitchen,1.002,False
2119,2023-10-27,Gurugram,Appliances,1.057,False
2120,2023-01-06,Rajkot,Health,0.932,False
2121,2023-05-04,Coimbatore,Toys & Baby,0.976,False
2122,2023-12-04,Bhopal,Fashion-Women,1.156,False
2123,2023-12-07,Ranchi,Grocery,0.998,False
2124,2025-07-13,Bhopal,Furniture,1.073,False
2125,2023-02-22,Bengaluru,Furniture,0.925,False
2126,2024-05-13,Kanpur,Stationery,1.206,False
2127,2024-05-30,Indore,Mobile & Accessories,1.163,False
2128,2025-05-12,Jodhpur,Footwear,0.783,False
2129,2025-07-02,Mangalore,Sports & Fitness,0.923,True
2130,2023-06-30,Nagpur,Stationery,1.025,False
2131,2024-08-04,Pune,Furniture,0.975,False
2132,2025-06-05,Howrah,Fashion-Men,0.847,False
2133,2023-02-10,Rajkot,Beauty & Personal Care,0.961,False
2134,2024-06-28,Pune,Pet Supplies,1.376,False
2135,2024-02-09,Delhi,Stationery,0.921,False
2136,2023-10-22,Delhi,Pet Supplies,0.86,False
2137,2024-01-16,Madurai,Health,0.998,False
2138,2024-10-25,Raipur,Health,1.064,False
2139,2023-06-28,Aligarh,Fashion-Women,1.291,False
2140,2024-10-19,Meerut,Fashion-Men,1.959,True
2141,2024-02-13,Kolkata,Sports & Fitness,0.686,False
2142,2024-10-19,Ahmedabad,Office Products,1.499,False
2143,2023-08-02,Bhiwandi,Beauty & Personal Care,1.136,False
2144,2025-07-29,Aligarh,Footwear,1.25,False
2145,2025-07-27,Hyderabad,Stationery,0.849,False
2146,2025-09-25,Pimpri-Chinchwad,Industrial Supplies,1.024,False
2147,2025-06-12,Raipur,Home & Kitchen,0.913,False
2148,2025-07-14,Madurai,Beauty & Personal Care,0.847,False
2149,2023-10-20,Coimbatore,Grocery,0.901,False
2150,2023-12-14,Srinagar,Home & Kitchen,0.869,False
2151,2025-03-14,Vasai-Virar,Automotive,2.082,True
2152,2025-04-10,Agra,Footwear,0.959,False
2153,2025-08-12,Agra,Sports & Fitness,1.276,False
2154,2024-11-15,Bengaluru,Jewellery,0.749,False
2155,2023-06-03,Hyderabad,Grocery,1.062,False
2156,2024-07-03,Agra,Stationery,1.26,False
2157,2023-01-17,Kolkata,Furniture,0.981,False
2158,2023-10-07,Bhiwandi,Footwear,0.998,False
2159,2025-06-09,Lucknow,Office Products,0.989,False
2160,2023-03-12,Ranchi,Beauty & Personal Care,0.74,False
2161,2024-06-21,Delhi,Footwear,1.021,True
2162,2024-08-05,Chandigarh,Office Products,1.624,True
2163,2024-09-15,Jaipur,Fashion-Women,1.288,False
2164,2023-11-15,Varanasi,Electronics,2.26,True
2165,2025-07-12,Madurai,Fashion-Women,0.95,False
2166,2023-02-26,Ahmedabad,Industrial Supplies,1.15,False
2167,2025-06-19,Pune,Fashion-Men,0.986,False
2168,2024-11-13,Mumbai,Office Products,0.857,False
2169,2023-10-08,Kalyan-Dombivli,Jewellery,1.042,False
2170,2023-12-11,Dhanbad,Furniture,0.79,False
2171,2024-10-24,Ghaziabad,Grocery,1.337,False
2172,2025-09-27,Faridabad,Electronics,0.976,False
2173,2024-11-23,Amritsar,Electronics,1.404,False
2174,2024-10-02,Varanasi,Fashion-Women,0.871,False
2175,2023-11-11,Gurugram,Fashion-Men,3.219,True
2176,2025-09-01,Allahabad,Jewellery,1.141,False
2177,2023-12-07,Aligarh,Books,3.304,True
2178,2024-01-03,Mangalore,Fashion-Women,0.797,False
2179,2025-06-01,Coimbatore,Sports & Fitness,0.3,False
2180,2023-05-11,Chandigarh,Jewellery,1.281,False
2181,2025-07-06,Vijayawada,Electronics,0.789,False
2182,2023-07-31,Nashik,Fashion-Women,0.574,False
2183,2024-11-01,Mangalore,Beauty & Personal Care,0.884,False
2184,2024-08-08,Ahmedabad,Home & Kitchen,1.338,False
2185,2024-11-21,Patna,Furniture,0.698,False
2186,2025-07-12,Nashik,Stationery,0.763,False
2187,2025-02-15,Faridabad,Jewellery,1.096,False
2188,2024-05-30,Indore,Health,0.647,False
2189,2023-11-22,Lucknow,Home & Kitchen,0.527,False
2190,2025-02-21,Dhanbad,Health,0.611,False
2191,2023-12-08,Surat,Jewellery,0.614,False
2192,2024-06-09,Bengaluru,Appliances,1.136,False
2193,2024-09-14,Gurugram,Sports & Fitness,0.871,False
2194,2025-03-06,Agra,Footwear,0.908,False
2195,2023-10-19,Chandigarh,Beauty & Personal Care,1.18,False
2196,2023-09-29,Moradabad,Appliances,0.705,False
2197,2023-06-19,Hyderabad,Home & Kitchen,0.874,False
2198,2023-07-17,Meerut,Fashion-Men,1.228,True
2199,2025-07-18,Visakhapatnam,Grocery,1.026,False
2200,2023-07-20,Ghaziabad,Sports & Fitness,1.246,False
2201,2024-02-16,Ahmedabad,Appliances,1.287,False
2202,2023-08-07,Nagpur,Grocery,1.153,False
2203,2024-12-21,Raipur,Office Products,0.966,False
2204,2025-02-09,Bengaluru,Health,0.557,False
2205,2025-03-30,Visakhapatnam,Health,1.14,False
2206,2023-04-08,Aligarh,Furniture,1.936,True
2207,2025-01-10,Bhiwandi,Industrial Supplies,1.016,False
2208,2025-08-19,Aligarh,Fashion-Men,1.322,False
2209,2023-12-27,Chennai,Beauty & Personal Care,0.86,False
2210,2023-08-24,Nashik,Jewellery,0.911,False
2211,2024-11-27,Delhi,Office Products,0.978,False
2212,2023-04-23,Srinagar,Grocery,1.158,False
2213,2023-02-22,Kanpur,Furniture,1.123,False
2214,2023-11-23,Bhopal,Stationery,0.905,False
2215,2023-05-14,Pimpri-Chinchwad,Books,0.928,False
2216,2025-05-15,Rajkot,Pet Supplies,2.481,True
2217,2025-07-28,Kalyan-Dombivli,Fashion-Men,0.841,False
2218,2023-11-24,Faridabad,Home & Kitchen,1.95,True
2219,2023-11-07,Meerut,Fashion-Men,0.789,False
2220,2024-04-27,Faridabad,Pet Supplies,1.169,False
2221,2025-02-22,Hyderabad,Electronics,1.119,False
2222,2024-04-02,Ahmedabad,Sports & Fitness,0.669,False
2223,2025-09-13,Pimpri-Chinchwad,Grocery,1.08,False
2224,2023-10-25,Jabalpur,Automotive,0.715,False
2225,2024-10-04,Chandigarh,Furniture,0.852,False
2226,2024-01-18,Vasai-Virar,Electronics,0.738,False
2227,2024-03-03,Faridabad,Health,0.689,False
2228,2024-04-20,Thane,Automotive,0.949,False
2229,2023-05-13,Jaipur,Automotive,0.926,True
2230,2024-08-22,Agra,Office Products,0.856,False
2231,2025-05-24,Hyderabad,Electronics,1.08,False
2232,2025-03-15,Srinagar,Health,0.768,False
2233,2023-09-07,Bengaluru,Home & Kitchen,1.2,False
2234,2024-03-03,Meerut,Books,0.904,False
2235,2023-07-27,Surat,Furniture,1.125,False
2236,2025-08-22,Vasai-Virar,Industrial Supplies,0.736,False
2237,2023-10-12,Faridabad,Health,1.128,False
2238,2023-08-28,Kalyan-Dombivli,Office Products,1.249,False
2239,2025-04-16,Rajkot,Fashion-Men,0.835,True
2240,2025-03-01,Ludhiana,Beauty & Personal Care,1.124,False
2241,2024-10-05,Moradabad,Jewellery,1.177,False
2242,2023-10-21,Ludhiana,Home & Kitchen,0.951,False
2243,2024-10-13,Thane,Toys & Baby,0.869,False
2244,2023-04-05,Dhanbad,Sports & Fitness,1.353,True
2245,2025-03-28,Nashik,Grocery,0.652,False
2246,2025-06-10,Kalyan-Dombivli,Pet Supplies,0.74,False
2247,2023-12-23,Vadodara,Home & Kitchen,1.029,False
2248,2023-11-25,Visakhapatnam,Grocery,0.688,False
2249,2024-07-22,Bhubaneswar,Beauty & Personal Care,0.742,False
2250,2024-11-10,Allahabad,Footwear,0.761,False
2251,2023-07-16,Bengaluru,Electronics,0.815,False
2252,2023-01-11,Chennai,Furniture,1.447,False
2253,2024-02-08,Nashik,Fashion-Men,0.675,False
2254,2023-11-12,Bengaluru,Automotive,1.08,False
2255,2023-01-05,Lucknow,Home & Kitchen,3.917,True
2256,2024-08-22,Varanasi,Books,1.027,False
2257,2023-11-01,Coimbatore,Home & Kitchen,1.108,False
2258,2025-02-05,Raipur,Automotive,1.305,False
2259,2024-01-24,Vadodara,Industrial Supplies,1.18,False
2260,2023-04-14,Bhubaneswar,Sports & Fitness,1.254,False
2261,2024-09-18,Vasai-Virar,Industrial Supplies,1.107,False
2262,2023-07-30,Madurai,Electronics,0.812,True
2263,2025-02-06,Madurai,Beauty & Personal Care,1.211,False
2264,2024-10-12,Bhiwandi,Beauty & Personal Care,1.161,False
2265,2023-11-19,Ranchi,Toys & Baby,1.211,False
2266,2024-11-21,Ranchi,Automotive,1.556,True
2267,2023-04-14,Meerut,Industrial Supplies,3.124,True
2268,2024-07-23,Thane,Beauty & Personal Care,1.324,False
2269,2025-03-30,Vasai-Virar,Fashion-Men,1.052,False
2270,2023-02-23,Howrah,Footwear,1.063,False
2271,2023-07-06,Kolkata,Toys & Baby,1.256,False
2272,2025-03-16,Srinagar,Fashion-Women,0.706,False
2273,2025-01-21,Ghaziabad,Jewellery,0.882,False
2274,2025-09-29,Lucknow,Appliances,1.317,False
2275,2024-10-23,Surat,Beauty & Personal Care,1.044,False
2276,2023-03-31,Indore,Books,0.823,False
2277,2024-11-18,Madurai,Grocery,1.085,False
2278,2023-05-04,Chennai,Fashion-Women,0.709,False
2279,2024-03-13,Bhopal,Electronics,0.893,False
2280,2025-07-30,Hyderabad,Books,1.093,False
2281,2024-04-25,Agra,Home & Kitchen,0.481,False
2282,2024-03-08,Bhiwandi,Mobile & Accessories,1.1,False
2283,2025-03-08,Nagpur,Fashion-Women,1.146,False
2284,2024-02-16,Gurugram,Jewellery,1.245,False
2285,2024-02-26,Jodhpur,Home & Kitchen,0.656,False
2286,2024-07-05,Meerut,Appliances,1.018,False
2287,2023-02-07,Delhi,Health,0.892,False
2288,2024-07-25,Ranchi,Pet Supplies,0.739,False
2289,2023-10-10,Pune,Mobile & Accessories,0.987,False
2290,2025-04-08,Rajkot,Appliances,1.124,False
2291,2025-03-09,Vijayawada,Home & Kitchen,0.795,False
2292,2025-02-26,Meerut,Pet Supplies,1.121,False
2293,2024-08-02,Moradabad,Stationery,0.862,False
2294,2023-06-03,Jaipur,Footwear,0.841,False
2295,2024-11-29,Bhopal,Toys & Baby,1.018,False
2296,2023-07-01,Pune,Footwear,1.17,False
2297,2023-07-31,Coimbatore,Electronics,0.816,False
2298,2024-01-19,Indore,Health,0.99,False
2299,2024-05-18,Indore,Sports & Fitness,1.16,True
2300,2024-11-07,Vadodara,Jewellery,1.081,False
2301,2023-11-18,Dhanbad,Footwear,0.806,False
2302,2024-03-28,Varanasi,Home & Kitchen,0.487,False
2303,2025-05-09,Kalyan-Dombivli,Automotive,0.708,False
2304,2025-01-25,Bhiwandi,Jewellery,0.922,False
2305,2023-07-18,Kalyan-Dombivli,Health,2.364,True
2306,2023-11-02,Madurai,Footwear,0.877,False
2307,2024-11-02,Bengaluru,Office Products,0.583,False
2308,2025-06-13,Patna,Furniture,0.939,False
2309,2025-09-18,Jabalpur,Stationery,0.878,False
2310,2023-12-12,Gurugram,Mobile & Accessories,1.031,False
2311,2024-10-27,Rajkot,Fashion-Men,1.233,True
2312,2024-06-01,Howrah,Stationery,0.716,False
2313,2023-09-15,Mumbai,Furniture,4.588,True
2314,2024-01-23,Ahmedabad,Grocery,1.068,False
2315,2024-06-20,Jaipur,Toys & Baby,1.165,False
2316,2023-06-06,Allahabad,Sports & Fitness,1.32,False
2317,2024-11-20,Chandigarh,Industrial Supplies,1.854,True
2318,2025-07-11,Dhanbad,Toys & Baby,0.915,False
2319,2024-07-05,Agra,Appliances,1.055,False
2320,2023-08-31,Allahabad,Fashion-Men,0.861,False
2321,2023-03-30,Thane,Office Products,3.592,True
2322,2024-09-04,Bhiwandi,Footwear,1.061,False
2323,2025-07-02,Ghaziabad,Electronics,0.891,False
2324,2024-09-13,Bhubaneswar,Fashion-Women,1.047,False
2325,2023-05-02,Rajkot,Beauty & Personal Care,1.003,False
2326,2024-02-06,Ranchi,Beauty & Personal Care,1.219,False
2327,2023-08-16,Ranchi,Toys & Baby,0.925,False
2328,2024-10-29,Surat,Automotive,1.089,False
2329,2025-08-02,Madurai,Sports & Fitness,1.051,False
2330,2024-09-18,Surat,Sports & Fitness,1.16,False
2331,2023-04-29,Visakhapatnam,Jewellery,1.096,True
2332,2024-06-08,Madurai,Books,0.911,False
2333,2023-04-10,Srinagar,Footwear,0.833,False
2334,2023-07-04,Mangalore,Pet Supplies,0.87,False
2335,2025-04-21,Vijayawada,Footwear,0.93,False
2336,2023-12-05,Moradabad,Automotive,1.258,False
2337,2025-05-17,Surat,Beauty & Personal Care,0.98,False
2338,2023-02-27,Nashik,Toys & Baby,1.137,False
2339,2024-10-15,Hyderabad,Home & Kitchen,1.208,False
2340,2025-08-12,Kalyan-Dombivli,Office Products,0.966,False
2341,2024-11-23,Bhiwandi,Footwear,1.113,False
2342,2025-09-26,Moradabad,Home & Kitchen,1.225,False
2343,2023-02-09,Mumbai,Toys & Baby,1.331,False
2344,2024-09-20,Agra,Mobile & Accessories,1.286,False
2345,2023-08-03,Mangalore,Home & Kitchen,1.165,False
2346,2025-08-03,Mumbai,Sports & Fitness,1.315,False
2347,2025-01-12,Ludhiana,Stationery,0.835,False
2348,2023-06-04,Chennai,Office Products,0.969,False
2349,2024-02-22,Pune,Appliances,1.2,False
2350,2023-02-16,Srinagar,Mobile & Accessories,1.128,False
2351,2025-04-04,Jabalpur,Home & Kitchen,0.574,False
2352,2025-05-05,Moradabad,Mobile & Accessories,3.774,True
2353,2025-02-15,Vijayawada,Furniture,0.987,False
2354,2025-05-10,Indore,Furniture,3.034,True
2355,2024-02-10,Allahabad,Toys & Baby,0.949,False
