review_id,order_id,review_date,rating,review_text
4118,17388,8/24/2023,1,Package arrived late and damaged.
4119,9052,10/22/2024,4,"Great experience, will order again."
4120,16057,4/10/2025,5,"Great experience, will order again."
4121,21734,8/31/2025,4,"Great experience, will order again."
4122,42691,8/16/2024,2,Package arrived late and damaged.
4123,66452,9/5/2025,4,"Courteous delivery person, smooth experience."
4124,86869,10/2/2023,2,"Wrong item delivered, disappointed."
4125,80221,1/6/2025,3,"Average experience, nothing special."
4126,35518,2/19/2025,5,Packaging was good and product as described.
4127,90784,2/11/2024,4,"Early delivery, pleasantly surprised."
4128,12347,9/12/2023,4,"Early delivery, pleasantly surprised."
4129,65233,4/18/2025,5,Packaging was good and product as described.
4130,64273,11/14/2023,5,"Courteous delivery person, smooth experience."
4131,98563,4/7/2024,4,"Great experience, will order again."
4132,55148,3/2/2024,3,"Average experience, nothing special."
4133,67484,1/15/2024,4,"Delivered on time, excellent service."
4134,57557,3/19/2023,5,"Early delivery, pleasantly surprised."
4135,58872,6/8/2024,4,"Courteous delivery person, smooth experience."
4136,22865,11/8/2023,3,Timely but packaging could be better.
4137,75277,8/21/2025,4,"Fast delivery, happy with the courier."
4138,87886,1/22/2025,3,Timely but packaging could be better.
4139,86693,11/6/2024,4,Packaging was good and product as described.
4140,77201,5/23/2025,5,"Fast delivery, happy with the courier."
4141,35719,3/15/2024,5,"Great experience, will order again."
4142,65257,5/16/2025,3,Timely but packaging could be better.
4143,70886,8/5/2024,5,Packaging was good and product as described.
4144,17690,5/22/2025,5,"Courteous delivery person, smooth experience."
4145,17108,4/15/2025,4,"Fast delivery, happy with the courier."
4146,69434,12/4/2024,4,"Delivered on time, excellent service."
4147,21878,6/11/2023,2,Poor communication from courier.
4148,58374,9/7/2023,5,"Great experience, will order again."
4149,68155,5/2/2025,5,"Early delivery, pleasantly surprised."
4150,89070,2/24/2024,5,"Early delivery, pleasantly surprised."
4151,25146,1/30/2023,3,Timely but packaging could be better.
4152,12124,6/7/2024,2,"Wrong item delivered, disappointed."
4153,10314,2/27/2024,3,Timely but packaging could be better.
4154,57636,9/14/2025,5,Packaging was good and product as described.
4155,65737,5/7/2023,4,"Great experience, will order again."
4156,62877,2/16/2025,2,Package arrived late and damaged.
4157,68323,4/2/2023,5,"Fast delivery, happy with the courier."
4158,89795,3/6/2024,3,Timely but packaging could be better.
4159,97464,2/26/2025,4,"Delivered on time, excellent service."
4160,95249,10/16/2024,3,"Average experience, nothing special."
4161,73871,3/19/2023,3,Timely but packaging could be better.
4162,49446,1/2/2024,4,"Great experience, will order again."
4163,4462,3/7/2023,4,"Courteous delivery person, smooth experience."
4164,7448,10/23/2024,4,"Great experience, will order again."
4165,70365,6/5/2024,1,Package arrived late and damaged.
4166,21169,7/7/2024,5,"Fast delivery, happy with the courier."
4167,80196,7/27/2024,5,"Courteous delivery person, smooth experience."
4168,83009,2/8/2024,5,"Delivered on time, excellent service."
4169,16841,2/20/2025,4,Packaging was good and product as described.
4170,75317,5/17/2023,5,"Courteous delivery person, smooth experience."
4171,22432,12/25/2024,5,"Great experience, will order again."
4172,55453,2/18/2023,5,"Great experience, will order again."
4173,27970,4/26/2025,4,"Early delivery, pleasantly surprised."
4174,2128,6/7/2024,3,Product fine but delivery tracking was confusing.
4175,60420,9/1/2023,3,"Average experience, nothing special."
4176,25890,7/19/2025,4,"Delivered on time, excellent service."
4177,85951,9/24/2024,3,Product fine but delivery tracking was confusing.
4178,73138,1/12/2024,4,"Great experience, will order again."
4179,84174,4/15/2023,4,"Early delivery, pleasantly surprised."
4180,4192,9/20/2024,5,"Fast delivery, happy with the courier."
4181,53105,2/1/2025,4,"Delivered on time, excellent service."
4182,85730,11/12/2023,4,"Courteous delivery person, smooth experience."
4183,33011,1/9/2025,3,Product fine but delivery tracking was confusing.
4184,83398,9/5/2025,2,Poor communication from courier.
4185,70400,7/31/2025,3,Timely but packaging could be better.
4186,84796,9/4/2023,1,Delivery was delayed without updates.
4187,86774,5/2/2025,2,Delivery person was rude.
4188,66184,8/7/2024,4,Packaging was good and product as described.
4189,40993,3/6/2024,5,"Delivered on time, excellent service."
4190,53998,6/13/2024,5,"Delivered on time, excellent service."
4191,3202,1/6/2024,3,Timely but packaging could be better.
4192,66543,6/28/2025,2,Delivery was delayed without updates.
4193,83964,4/24/2024,4,"Courteous delivery person, smooth experience."
4194,48415,1/25/2025,4,"Delivered on time, excellent service."
4195,27226,3/14/2024,5,"Great experience, will order again."
4196,84308,5/26/2023,4,"Early delivery, pleasantly surprised."
4197,75580,4/19/2023,5,"Delivered on time, excellent service."
4198,45703,3/9/2024,4,"Delivered on time, excellent service."
4199,8197,5/26/2025,5,"Great experience, will order again."
4200,97258,7/8/2023,4,"Delivered on time, excellent service."
4201,65968,7/31/2025,5,Packaging was good and product as described.
4202,25975,4/18/2023,4,"Delivered on time, excellent service."
4203,23085,8/31/2024,2,Delivery person was rude.
4204,69515,7/4/2024,3,Product fine but delivery tracking was confusing.
4205,63924,11/20/2023,5,"Great experience, will order again."
4206,78214,5/20/2023,5,Packaging was good and product as described.
4207,36173,11/2/2024,5,Packaging was good and product as described.
4208,36591,11/1/2023,4,"Early delivery, pleasantly surprised."
4209,22364,9/17/2023,4,"Courteous delivery person, smooth experience."
4210,96980,3/23/2024,3,Product fine but delivery tracking was confusing.
4211,76467,1/25/2023,5,Packaging was good and product as described.
4212,84913,2/8/2023,5,"Delivered on time, excellent service."
4213,64983,1/31/2025,4,"Courteous delivery person, smooth experience."
4214,37801,10/9/2024,5,Packaging was good and product as described.
4215,32632,1/2/2023,4,"Early delivery, pleasantly surprised."
4216,20823,1/7/2025,4,"Great experience, will order again."
4217,47421,3/7/2025,5,"Courteous delivery person, smooth experience."
4218,99670,7/10/2025,5,Packaging was good and product as described.
4219,27357,3/18/2025,4,Packaging was good and product as described.
4220,13864,12/29/2023,2,Delivery person was rude.
4221,86983,6/29/2024,5,"Early delivery, pleasantly surprised."
4222,65828,3/22/2024,4,"Fast delivery, happy with the courier."
4223,70649,4/11/2024,3,"Average experience, nothing special."
4224,11655,6/24/2024,5,Packaging was good and product as described.
4225,15344,11/8/2024,5,"Fast delivery, happy with the courier."
4226,40762,4/23/2024,1,Delivery was delayed without updates.
4227,94065,6/4/2023,4,"Early delivery, pleasantly surprised."
4228,94694,10/14/2024,5,"Great experience, will order again."
4229,10811,7/20/2023,3,Timely but packaging could be better.
4230,30211,1/21/2025,5,"Early delivery, pleasantly surprised."
4231,56218,11/25/2024,1,Delivery person was rude.
4232,67118,4/19/2024,4,Packaging was good and product as described.
4233,71257,10/20/2024,1,Delivery person was rude.
4234,72139,7/10/2023,5,"Courteous delivery person, smooth experience."
4235,25932,3/30/2023,4,"Courteous delivery person, smooth experience."
4236,21551,4/24/2023,5,"Courteous delivery person, smooth experience."
4237,10294,6/25/2024,5,Packaging was good and product as described.
4238,54491,8/27/2025,3,Timely but packaging could be better.
4239,93134,9/4/2024,4,"Courteous delivery person, smooth experience."
4240,78644,9/17/2023,5,"Early delivery, pleasantly surprised."
4241,24704,1/1/2023,5,"Delivered on time, excellent service."
4242,45435,1/23/2025,5,"Courteous delivery person, smooth experience."
4243,38352,6/8/2024,4,"Great experience, will order again."
4244,83356,10/17/2024,2,Packaging was torn and item missing parts.
4245,35763,8/19/2023,5,"Courteous delivery person, smooth experience."
4246,75804,5/13/2025,4,"Early delivery, pleasantly surprised."
4247,16869,11/22/2024,5,"Great experience, will order again."
4248,76815,3/11/2025,4,"Early delivery, pleasantly surprised."
4249,58656,8/18/2023,3,"Average experience, nothing special."
4250,91267,3/10/2025,5,"Great experience, will order again."
4251,1057,1/12/2025,4,"Great experience, will order again."
4252,26018,8/28/2025,5,"Early delivery, pleasantly surprised."
4253,71222,8/17/2023,4,"Delivered on time, excellent service."
4254,98004,9/28/2025,4,"Fast delivery, happy with the courier."
4255,53254,10/27/2024,4,"Early delivery, pleasantly surprised."
4256,102,1/6/2024,2,Packaging was torn and item missing parts.
4257,94219,8/13/2025,4,"Courteous delivery person, smooth experience."
4258,15693,8/19/2023,3,Delivery was okay.
4259,30361,8/28/2023,4,"Courteous delivery person, smooth experience."
4260,85400,9/18/2025,1,Delivery was delayed without updates.
4261,10419,9/29/2023,5,"Great experience, will order again."
4262,81769,3/31/2024,5,"Great experience, will order again."
4263,75014,5/28/2023,4,"Delivered on time, excellent service."
4264,89284,4/12/2025,5,"Fast delivery, happy with the courier."
4265,53060,7/24/2025,4,"Early delivery, pleasantly surprised."
4266,17102,5/14/2025,4,"Early delivery, pleasantly surprised."
4267,77796,1/17/2023,3,Delivery was okay.
4268,94815,6/14/2024,5,"Delivered on time, excellent service."
4269,29274,2/20/2025,4,Packaging was good and product as described.
4270,87444,8/26/2025,4,"Fast delivery, happy with the courier."
4271,93758,7/7/2024,5,"Fast delivery, happy with the courier."
4272,86560,12/30/2024,5,"Courteous delivery person, smooth experience."
4273,99112,12/29/2024,5,"Delivered on time, excellent service."
4274,94219,2/12/2025,5,"Great experience, will order again."
4275,8308,9/10/2023,4,"Delivered on time, excellent service."
4276,69408,1/10/2024,4,"Delivered on time, excellent service."
4277,18933,1/5/2025,4,"Early delivery, pleasantly surprised."
4278,15918,9/4/2025,2,Poor communication from courier.
4279,72752,11/15/2024,5,"Great experience, will order again."
4280,60672,8/2/2023,4,"Courteous delivery person, smooth experience."
4281,50963,1/22/2023,3,Product fine but delivery tracking was confusing.
4282,20571,4/30/2023,5,"Delivered on time, excellent service."
4283,78394,6/14/2024,4,"Early delivery, pleasantly surprised."
4284,27029,11/23/2024,5,"Delivered on time, excellent service."
4285,14927,8/13/2024,3,Timely but packaging could be better.
4286,76449,10/1/2024,5,"Delivered on time, excellent service."
4287,93919,8/27/2025,4,"Fast delivery, happy with the courier."
4288,65747,3/12/2025,4,"Great experience, will order again."
4289,40228,12/6/2024,3,Delivery was okay.
4290,2108,6/26/2024,2,Delivery was delayed without updates.
4291,82780,9/16/2025,5,"Delivered on time, excellent service."
4292,65953,6/5/2023,4,Packaging was good and product as described.
4293,91125,9/18/2024,5,"Delivered on time, excellent service."
4294,20218,8/19/2023,5,"Courteous delivery person, smooth experience."
4295,62978,8/15/2024,5,Packaging was good and product as described.
4296,49034,6/15/2025,5,Packaging was good and product as described.
4297,69778,8/1/2023,5,"Early delivery, pleasantly surprised."
4298,41032,1/29/2024,4,"Courteous delivery person, smooth experience."
4299,95492,1/17/2025,4,"Fast delivery, happy with the courier."
4300,96645,2/26/2024,2,Package arrived late and damaged.
4301,76747,7/20/2024,5,Packaging was good and product as described.
4302,18111,10/14/2023,5,"Courteous delivery person, smooth experience."
4303,77653,3/7/2023,2,Package arrived late and damaged.
4304,29201,5/26/2025,2,Packaging was torn and item missing parts.
4305,67576,5/23/2023,5,"Delivered on time, excellent service."
4306,14825,6/17/2025,5,"Early delivery, pleasantly surprised."
4307,18880,4/3/2024,5,"Fast delivery, happy with the courier."
4308,22661,10/12/2023,4,"Courteous delivery person, smooth experience."
4309,83375,6/30/2023,5,"Great experience, will order again."
4310,77724,2/28/2024,5,"Courteous delivery person, smooth experience."
4311,61583,6/19/2024,5,"Courteous delivery person, smooth experience."
4312,99818,7/22/2024,5,"Courteous delivery person, smooth experience."
4313,26065,6/16/2024,2,Poor communication from courier.
4314,82437,12/20/2024,5,"Delivered on time, excellent service."
4315,39758,10/5/2023,2,Package arrived late and damaged.
4316,45064,2/10/2025,5,"Great experience, will order again."
4317,44381,12/30/2024,4,"Early delivery, pleasantly surprised."
4318,64905,5/4/2023,5,"Courteous delivery person, smooth experience."
4319,76233,7/20/2023,1,Delivery person was rude.
4320,26959,3/27/2024,2,Delivery was delayed without updates.
4321,56587,5/28/2023,4,"Courteous delivery person, smooth experience."
4322,23497,8/31/2023,1,"Wrong item delivered, disappointed."
4323,17886,7/18/2024,4,"Early delivery, pleasantly surprised."
4324,7248,1/22/2025,5,"Great experience, will order again."
4325,80338,12/24/2023,3,Product fine but delivery tracking was confusing.
4326,37706,7/28/2025,5,"Early delivery, pleasantly surprised."
4327,22437,4/15/2023,4,"Great experience, will order again."
4328,82247,8/29/2024,3,Product fine but delivery tracking was confusing.
4329,54943,9/14/2023,3,"Average experience, nothing special."
4330,72084,1/27/2025,3,Timely but packaging could be better.
4331,93055,9/3/2025,4,Packaging was good and product as described.
4332,48386,3/4/2025,5,"Early delivery, pleasantly surprised."
4333,76692,7/24/2024,3,"Average experience, nothing special."
4334,11009,1/20/2023,5,"Fast delivery, happy with the courier."
4335,72690,10/5/2023,1,Delivery person was rude.
4336,6175,2/19/2023,4,Packaging was good and product as described.
4337,57591,2/13/2024,3,Product fine but delivery tracking was confusing.
4338,960,2/2/2025,4,"Fast delivery, happy with the courier."
4339,32943,4/17/2025,4,"Fast delivery, happy with the courier."
4340,31155,7/27/2025,2,Packaging was torn and item missing parts.
4341,23007,8/8/2024,5,"Courteous delivery person, smooth experience."
4342,20145,12/5/2024,4,"Courteous delivery person, smooth experience."
4343,9971,12/20/2024,5,"Delivered on time, excellent service."
4344,88813,3/26/2024,4,"Courteous delivery person, smooth experience."
4345,83873,8/14/2024,3,Timely but packaging could be better.
4346,83697,8/18/2024,5,"Courteous delivery person, smooth experience."
4347,72109,2/1/2025,2,Package arrived late and damaged.
4348,95953,8/6/2023,4,"Early delivery, pleasantly surprised."
4349,71162,11/10/2024,4,"Early delivery, pleasantly surprised."
4350,12766,11/17/2024,5,"Delivered on time, excellent service."
4351,10027,11/30/2023,5,"Great experience, will order again."
4352,76589,10/11/2023,5,Packaging was good and product as described.
4353,46700,9/19/2024,2,Packaging was torn and item missing parts.
4354,81263,7/3/2025,5,"Delivered on time, excellent service."
4355,66602,2/18/2025,5,Packaging was good and product as described.
4356,10948,4/21/2024,5,"Early delivery, pleasantly surprised."
4357,9652,9/23/2025,1,Delivery was delayed without updates.
4358,10158,10/25/2024,5,"Delivered on time, excellent service."
4359,66897,4/17/2025,5,"Great experience, will order again."
4360,90789,12/15/2023,5,"Delivered on time, excellent service."
4361,95826,3/17/2023,4,"Fast delivery, happy with the courier."
4362,77565,3/9/2023,5,"Fast delivery, happy with the courier."
4363,13887,4/19/2025,5,Packaging was good and product as described.
4364,88215,3/23/2024,5,"Courteous delivery person, smooth experience."
4365,26518,10/19/2024,5,"Courteous delivery person, smooth experience."
4366,39955,3/19/2024,5,"Early delivery, pleasantly surprised."
4367,81748,11/5/2024,5,"Delivered on time, excellent service."
4368,99182,5/20/2024,4,"Great experience, will order again."
4369,70201,8/10/2023,2,"Wrong item delivered, disappointed."
4370,81577,2/19/2025,2,Delivery person was rude.
4371,85743,6/16/2025,5,"Great experience, will order again."
4372,72724,5/20/2024,5,"Courteous delivery person, smooth experience."
4373,67372,8/31/2023,4,Packaging was good and product as described.
4374,28576,3/13/2023,5,"Great experience, will order again."
4375,5549,9/13/2025,3,Timely but packaging could be better.
4376,47350,10/29/2023,1,Delivery person was rude.
4377,80005,7/6/2024,3,Product fine but delivery tracking was confusing.
4378,15619,2/10/2025,3,Product fine but delivery tracking was confusing.
4379,46797,8/16/2024,4,"Early delivery, pleasantly surprised."
4380,44681,4/14/2024,4,"Courteous delivery person, smooth experience."
4381,85403,6/25/2024,2,Packaging was torn and item missing parts.
4382,64130,3/12/2023,5,"Fast delivery, happy with the courier."
4383,67308,11/13/2023,5,"Courteous delivery person, smooth experience."
4384,17210,9/4/2023,3,"Average experience, nothing special."
4385,23745,3/11/2023,3,Product fine but delivery tracking was confusing.
4386,82705,7/27/2023,2,"Wrong item delivered, disappointed."
4387,39767,2/7/2024,2,"Wrong item delivered, disappointed."
4388,32326,3/28/2023,2,"Wrong item delivered, disappointed."
4389,12584,7/13/2023,4,Packaging was good and product as described.
4390,38039,4/5/2023,2,"Wrong item delivered, disappointed."
4391,56821,4/4/2024,4,"Courteous delivery person, smooth experience."
4392,18850,12/12/2023,4,"Great experience, will order again."
4393,43821,6/16/2024,3,Delivery was okay.
4394,2347,8/28/2023,5,"Delivered on time, excellent service."
4395,66864,7/8/2023,5,"Delivered on time, excellent service."
4396,28279,8/26/2025,5,"Fast delivery, happy with the courier."
4397,63307,12/31/2024,4,"Courteous delivery person, smooth experience."
4398,40462,2/24/2025,5,"Great experience, will order again."
4399,29017,2/28/2024,5,"Fast delivery, happy with the courier."
4400,9222,4/19/2023,4,"Early delivery, pleasantly surprised."
4401,31935,12/7/2023,4,"Courteous delivery person, smooth experience."
4402,89820,2/28/2024,4,"Great experience, will order again."
4403,33417,7/2/2023,3,"Average experience, nothing special."
4404,7060,5/15/2024,5,Packaging was good and product as described.
4405,15879,3/29/2024,3,Delivery was okay.
4406,35400,6/6/2024,5,"Delivered on time, excellent service."
4407,51512,11/18/2024,5,"Early delivery, pleasantly surprised."
4408,35648,1/7/2025,4,"Early delivery, pleasantly surprised."
4409,20249,3/25/2025,5,"Early delivery, pleasantly surprised."
4410,12174,11/13/2024,5,"Fast delivery, happy with the courier."
4411,2719,10/24/2024,4,"Courteous delivery person, smooth experience."
4412,73479,7/25/2024,1,Packaging was torn and item missing parts.
4413,39331,1/23/2025,2,Packaging was torn and item missing parts.
4414,27185,3/3/2024,4,"Fast delivery, happy with the courier."
4415,86440,4/4/2024,5,"Courteous delivery person, smooth experience."
4416,32981,1/2/2024,4,"Fast delivery, happy with the courier."
4417,96068,4/14/2025,4,Packaging was good and product as described.
4418,89157,3/24/2023,2,Poor communication from courier.
4419,99044,2/20/2024,5,"Fast delivery, happy with the courier."
4420,80079,9/19/2025,5,Packaging was good and product as described.
4421,96674,11/30/2023,4,"Courteous delivery person, smooth experience."
4422,86545,9/12/2025,3,Product fine but delivery tracking was confusing.
4423,90815,8/5/2025,3,Product fine but delivery tracking was confusing.
4424,83237,5/3/2024,2,Poor communication from courier.
4425,46929,12/13/2024,4,"Early delivery, pleasantly surprised."
4426,19313,1/25/2023,5,"Courteous delivery person, smooth experience."
4427,94460,9/12/2025,4,"Delivered on time, excellent service."
4428,8094,3/31/2024,2,"Wrong item delivered, disappointed."
4429,81235,9/26/2025,4,"Courteous delivery person, smooth experience."
4430,62076,4/3/2023,5,"Great experience, will order again."
4431,30645,10/23/2023,1,Delivery person was rude.
4432,42187,9/25/2025,3,Timely but packaging could be better.
4433,5328,9/22/2025,5,"Early delivery, pleasantly surprised."
4434,74800,11/18/2023,5,"Early delivery, pleasantly surprised."
4435,99435,12/24/2023,5,"Early delivery, pleasantly surprised."
4436,20012,8/22/2025,5,"Great experience, will order again."
4437,68825,4/27/2023,5,"Courteous delivery person, smooth experience."
4438,94373,8/18/2025,5,Packaging was good and product as described.
4439,87780,12/22/2023,4,"Courteous delivery person, smooth experience."
4440,66671,2/23/2024,4,Packaging was good and product as described.
4441,63145,11/3/2023,5,Packaging was good and product as described.
4442,61802,4/24/2024,4,Packaging was good and product as described.
4443,99569,5/1/2024,4,"Delivered on time, excellent service."
4444,36572,5/26/2024,3,Delivery was okay.
4445,97126,1/8/2023,5,"Fast delivery, happy with the courier."
4446,79769,6/10/2025,3,Timely but packaging could be better.
4447,627,9/5/2024,1,Poor communication from courier.
4448,28748,12/2/2024,1,Poor communication from courier.
4449,30035,12/24/2023,3,"Average experience, nothing special."
4450,65247,2/21/2025,4,"Courteous delivery person, smooth experience."
4451,12944,5/3/2025,3,"Average experience, nothing special."
4452,49560,11/10/2024,4,Packaging was good and product as described.
4453,95970,5/11/2023,3,"Average experience, nothing special."
4454,75402,1/14/2023,2,Package arrived late and damaged.
4455,23556,5/11/2025,1,"Wrong item delivered, disappointed."
4456,34441,9/22/2025,5,Packaging was good and product as described.
4457,62589,12/20/2024,4,"Fast delivery, happy with the courier."
4458,49318,3/5/2024,5,Packaging was good and product as described.
4459,54270,4/22/2024,2,Delivery was delayed without updates.
4460,70735,10/1/2024,5,"Early delivery, pleasantly surprised."
4461,30621,7/18/2025,5,Packaging was good and product as described.
4462,46346,2/13/2025,3,Delivery was okay.
4463,39689,6/12/2024,2,Packaging was torn and item missing parts.
4464,35674,11/12/2024,4,Packaging was good and product as described.
4465,2557,6/14/2023,2,Poor communication from courier.
4466,51347,1/12/2025,5,Packaging was good and product as described.
4467,59132,11/15/2023,2,Package arrived late and damaged.
4468,43024,4/21/2025,4,"Early delivery, pleasantly surprised."
4469,547,10/29/2023,5,"Early delivery, pleasantly surprised."
4470,19833,8/12/2024,4,"Delivered on time, excellent service."
4471,2018,1/20/2025,5,"Fast delivery, happy with the courier."
4472,85182,6/1/2024,4,"Courteous delivery person, smooth experience."
4473,64872,3/29/2023,5,"Courteous delivery person, smooth experience."
4474,78528,2/16/2024,3,"Average experience, nothing special."
4475,76633,10/29/2023,4,Packaging was good and product as described.
4476,50282,12/25/2024,5,"Delivered on time, excellent service."
4477,49097,8/23/2025,5,"Fast delivery, happy with the courier."
4478,94348,4/15/2025,2,Packaging was torn and item missing parts.
4479,85353,7/4/2024,3,Delivery was okay.
4480,46587,4/1/2024,2,Delivery person was rude.
4481,29178,4/2/2025,5,"Great experience, will order again."
4482,565,1/10/2024,1,"Wrong item delivered, disappointed."
4483,79072,8/14/2025,3,Delivery was okay.
4484,80059,4/17/2024,5,"Fast delivery, happy with the courier."
4485,73548,2/19/2023,4,"Delivered on time, excellent service."
4486,87553,3/19/2025,2,Package arrived late and damaged.
4487,48094,2/16/2024,5,"Great experience, will order again."
4488,14289,5/29/2023,5,"Great experience, will order again."
4489,73882,6/17/2024,3,Product fine but delivery tracking was confusing.
4490,61318,2/28/2025,5,"Early delivery, pleasantly surprised."
4491,47911,1/21/2025,5,"Great experience, will order again."
4492,26377,10/18/2023,5,"Courteous delivery person, smooth experience."
4493,52639,8/3/2023,1,Package arrived late and damaged.
4494,16975,10/30/2024,5,"Early delivery, pleasantly surprised."
4495,84393,2/8/2024,5,"Great experience, will order again."
4496,64600,5/30/2023,5,"Early delivery, pleasantly surprised."
4497,33376,4/15/2025,5,"Fast delivery, happy with the courier."
4498,129,8/7/2025,2,Poor communication from courier.
4499,53971,6/22/2023,3,Product fine but delivery tracking was confusing.
4500,79850,7/15/2025,4,"Courteous delivery person, smooth experience."
4501,16552,6/9/2025,5,"Fast delivery, happy with the courier."
4502,15150,3/31/2025,1,"Wrong item delivered, disappointed."
4503,20855,3/9/2023,3,"Average experience, nothing special."
4504,59386,7/20/2024,5,"Early delivery, pleasantly surprised."
4505,48062,9/5/2025,5,Packaging was good and product as described.
4506,98302,5/24/2023,3,Delivery was okay.
4507,12915,2/16/2023,4,"Delivered on time, excellent service."
4508,51845,2/8/2023,5,"Early delivery, pleasantly surprised."
4509,79650,9/9/2024,4,"Fast delivery, happy with the courier."
4510,51542,8/14/2023,5,"Delivered on time, excellent service."
4511,18094,5/12/2024,1,Package arrived late and damaged.
4512,53547,12/27/2024,4,"Courteous delivery person, smooth experience."
4513,96346,7/29/2023,3,Product fine but delivery tracking was confusing.
4514,4773,6/3/2023,5,"Courteous delivery person, smooth experience."
4515,12526,1/26/2024,5,"Early delivery, pleasantly surprised."
4516,53027,5/27/2024,4,"Delivered on time, excellent service."
4517,46625,11/13/2024,5,"Early delivery, pleasantly surprised."
4518,69738,2/19/2025,4,"Fast delivery, happy with the courier."
4519,38130,7/30/2024,1,Package arrived late and damaged.
4520,47660,1/2/2023,5,Packaging was good and product as described.
4521,55121,1/14/2023,5,"Early delivery, pleasantly surprised."
4522,79165,9/13/2024,4,"Fast delivery, happy with the courier."
4523,90786,8/10/2024,5,Packaging was good and product as described.
4524,11918,9/18/2025,2,Packaging was torn and item missing parts.
4525,23683,11/25/2024,4,"Great experience, will order again."
4526,24500,1/27/2023,3,Delivery was okay.
4527,11758,6/2/2024,5,"Courteous delivery person, smooth experience."
4528,38191,5/30/2023,5,"Fast delivery, happy with the courier."
4529,59693,10/9/2023,5,"Fast delivery, happy with the courier."
4530,62964,3/3/2024,3,Product fine but delivery tracking was confusing.
4531,65820,7/29/2025,1,Delivery was delayed without updates.
4532,56379,10/14/2024,3,Delivery was okay.
4533,99095,6/30/2023,3,Product fine but delivery tracking was confusing.
4534,93336,2/28/2023,4,"Early delivery, pleasantly surprised."
4535,64605,12/2/2023,3,"Average experience, nothing special."
4536,21002,8/9/2025,5,"Great experience, will order again."
4537,1868,7/22/2023,4,"Fast delivery, happy with the courier."
4538,85897,10/15/2023,4,"Fast delivery, happy with the courier."
4539,72183,11/23/2023,5,"Delivered on time, excellent service."
4540,34728,6/22/2024,5,"Great experience, will order again."
4541,41332,8/7/2024,4,Packaging was good and product as described.
4542,16459,3/23/2024,4,"Great experience, will order again."
4543,63185,2/9/2024,4,Packaging was good and product as described.
4544,58055,2/3/2024,5,Packaging was good and product as described.
4545,94351,12/11/2023,4,"Courteous delivery person, smooth experience."
4546,52358,3/16/2023,5,Packaging was good and product as described.
4547,8886,1/26/2025,1,Poor communication from courier.
4548,3629,9/19/2025,4,"Delivered on time, excellent service."
4549,40759,7/27/2025,4,"Fast delivery, happy with the courier."
4550,27635,11/26/2024,4,"Fast delivery, happy with the courier."
4551,47224,7/10/2023,3,Timely but packaging could be better.
4552,9713,7/27/2023,5,Packaging was good and product as described.
4553,13591,2/24/2025,5,"Courteous delivery person, smooth experience."
4554,33739,3/26/2025,4,"Courteous delivery person, smooth experience."
4555,99993,10/27/2024,5,"Great experience, will order again."
4556,77996,7/12/2023,4,"Great experience, will order again."
4557,38025,4/7/2023,1,Package arrived late and damaged.
4558,50667,9/11/2024,5,"Courteous delivery person, smooth experience."
4559,96977,9/7/2024,4,"Great experience, will order again."
4560,19002,1/27/2023,1,Poor communication from courier.
4561,12332,9/12/2025,5,Packaging was good and product as described.
4562,40082,12/11/2023,4,"Fast delivery, happy with the courier."
4563,28159,10/6/2023,5,"Fast delivery, happy with the courier."
4564,68327,8/31/2025,5,"Courteous delivery person, smooth experience."
4565,52167,5/30/2025,3,"Average experience, nothing special."
4566,25475,10/1/2024,4,"Delivered on time, excellent service."
4567,23135,2/3/2024,5,"Courteous delivery person, smooth experience."
4568,89046,6/9/2023,4,"Great experience, will order again."
4569,63391,7/22/2024,3,Delivery was okay.
4570,24861,8/14/2025,5,Packaging was good and product as described.
4571,28340,9/21/2023,4,"Fast delivery, happy with the courier."
4572,68248,12/2/2024,4,"Great experience, will order again."
4573,37481,6/7/2025,3,Timely but packaging could be better.
4574,58740,5/17/2024,5,Packaging was good and product as described.
4575,12370,5/3/2024,1,"Wrong item delivered, disappointed."
4576,26755,5/4/2023,5,"Delivered on time, excellent service."
4577,60330,9/30/2025,5,"Courteous delivery person, smooth experience."
4578,72604,4/6/2023,5,"Great experience, will order again."
4579,42772,11/5/2024,3,"Average experience, nothing special."
4580,51085,8/18/2024,5,Packaging was good and product as described.
4581,87546,11/18/2024,2,Package arrived late and damaged.
4582,54991,7/14/2025,4,"Delivered on time, excellent service."
4583,29153,1/7/2024,5,"Great experience, will order again."
4584,15318,8/10/2023,1,Delivery was delayed without updates.
4585,23210,4/14/2024,4,"Delivered on time, excellent service."
4586,89290,8/3/2024,3,"Average experience, nothing special."
4587,86511,5/2/2024,4,"Delivered on time, excellent service."
4588,58156,6/7/2024,5,"Courteous delivery person, smooth experience."
4589,70285,6/5/2025,5,"Courteous delivery person, smooth experience."
4590,45182,5/26/2024,5,"Courteous delivery person, smooth experience."
4591,88016,9/6/2025,2,Delivery person was rude.
4592,12234,4/22/2024,5,"Courteous delivery person, smooth experience."
4593,93065,3/10/2025,3,Delivery was okay.
4594,83558,9/22/2023,3,Product fine but delivery tracking was confusing.
4595,25727,2/26/2025,5,"Delivered on time, excellent service."
4596,16052,12/3/2023,3,Delivery was okay.
4597,95619,9/28/2023,4,"Great experience, will order again."
4598,40626,9/1/2024,4,"Delivered on time, excellent service."
4599,80942,1/5/2023,4,"Fast delivery, happy with the courier."
