record_id,date,city,category,demand_index,campaign_flag
2758,10/11/2024,Mumbai,Office Products,1.036,FALSE
2759,4/23/2025,Delhi,Automotive,1.292,FALSE
2760,4/14/2025,Nagpur,Toys & Baby,1.027,FALSE
2761,6/25/2024,Hyderabad,Sports & Fitness,0.625,FALSE
2762,3/11/2024,Vadodara,Furniture,1.025,FALSE
2763,3/13/2024,Faridabad,Sports & Fitness,0.573,FALSE
2764,5/5/2024,Bengaluru,Grocery,0.987,FALSE
2765,12/17/2023,Delhi,Home & Kitchen,1.024,FALSE
2766,12/1/2023,Meerut,Stationery,2.567,TRUE
2767,4/11/2023,Gurugram,Fashion-Women,1.033,FALSE
2768,8/31/2024,Pimpri-Chinchwad,Sports & Fitness,1.127,FALSE
2769,12/6/2023,Ahmedabad,Automotive,1.006,FALSE
2770,3/12/2024,Jodhpur,Mobile & Accessories,0.76,FALSE
2771,3/1/2024,Aligarh,Toys & Baby,1.144,FALSE
2772,1/12/2025,Bengaluru,Fashion-Women,1.307,FALSE
2773,11/22/2023,Dhanbad,Health,0.836,FALSE
2774,4/10/2024,Bhiwandi,Automotive,2.935,TRUE
2775,12/18/2024,Bhiwandi,Stationery,0.776,FALSE
2776,1/25/2025,Vasai-Virar,Jewellery,0.534,FALSE
2777,8/24/2025,Amritsar,Office Products,1,FALSE
2778,5/20/2023,Lucknow,Office Products,1.401,FALSE
2779,12/12/2024,Jabalpur,Furniture,1.008,FALSE
2780,11/2/2023,Nagpur,Jewellery,0.958,FALSE
2781,8/21/2024,Chandigarh,Toys & Baby,1.226,FALSE
2782,8/25/2024,Chandigarh,Footwear,0.802,FALSE
2783,6/19/2024,Kalyan-Dombivli,Beauty & Personal Care,0.899,FALSE
2784,3/21/2023,Kalyan-Dombivli,Footwear,1.127,FALSE
2785,2/7/2024,Ranchi,Industrial Supplies,0.995,FALSE
2786,9/8/2024,Mangalore,Home & Kitchen,1.058,FALSE
2787,5/30/2025,Jaipur,Fashion-Women,0.921,FALSE
2788,4/13/2024,Bhiwandi,Fashion-Women,0.992,FALSE
2789,6/24/2025,Pimpri-Chinchwad,Sports & Fitness,0.88,FALSE
2790,6/28/2025,Rajkot,Toys & Baby,1.674,TRUE
2791,3/1/2025,Gwalior,Toys & Baby,0.65,FALSE
2792,4/24/2023,Jaipur,Books,0.81,FALSE
2793,12/6/2023,Ludhiana,Electronics,0.974,FALSE
2794,10/11/2024,Howrah,Office Products,0.933,FALSE
2795,10/29/2023,Mumbai,Footwear,1.168,FALSE
2796,2/15/2023,Gwalior,Fashion-Women,1.061,FALSE
2797,9/8/2025,Kanpur,Industrial Supplies,0.919,FALSE
2798,11/9/2024,Bhopal,Home & Kitchen,0.884,FALSE
2799,2/21/2023,Lucknow,Office Products,1.183,TRUE
2800,2/14/2025,Gurugram,Pet Supplies,0.993,FALSE
2801,2/11/2023,Surat,Books,1.241,FALSE
2802,6/14/2023,Bhiwandi,Mobile & Accessories,1.353,TRUE
2803,5/30/2023,Vijayawada,Pet Supplies,0.884,FALSE
2804,4/21/2024,Meerut,Home & Kitchen,0.717,FALSE
2805,9/12/2025,Chennai,Grocery,1.354,FALSE
2806,3/24/2025,Vadodara,Fashion-Men,1.033,FALSE
2807,3/16/2025,Chandigarh,Fashion-Men,0.881,FALSE
2808,9/30/2024,Howrah,Furniture,1.425,FALSE
2809,8/17/2023,Ludhiana,Home & Kitchen,0.962,FALSE
2810,5/3/2023,Chandigarh,Health,0.959,FALSE
2811,10/17/2023,Bhopal,Health,0.991,FALSE
2812,5/31/2023,Gurugram,Mobile & Accessories,0.357,FALSE
2813,1/19/2025,Bhopal,Pet Supplies,1.267,FALSE
2814,3/23/2024,Vijayawada,Electronics,1.037,FALSE
2815,10/31/2023,Amritsar,Stationery,0.971,FALSE
2816,4/12/2024,Allahabad,Furniture,0.807,FALSE
2817,1/15/2025,Kalyan-Dombivli,Industrial Supplies,1.032,TRUE
2818,10/12/2023,Vijayawada,Stationery,1.092,FALSE
2819,5/23/2025,Vadodara,Jewellery,1.321,FALSE
2820,5/6/2023,Ghaziabad,Beauty & Personal Care,0.58,FALSE
2821,9/9/2024,Visakhapatnam,Health,1.254,FALSE
2822,5/25/2024,Mumbai,Home & Kitchen,0.965,FALSE
2823,5/25/2023,Patna,Industrial Supplies,0.989,FALSE
2824,3/31/2025,Nagpur,Books,1.278,FALSE
2825,8/3/2025,Gurugram,Industrial Supplies,1.01,FALSE
2826,8/29/2023,Thane,Jewellery,1.017,FALSE
2827,9/7/2023,Bhiwandi,Beauty & Personal Care,0.769,TRUE
2828,11/12/2024,Gurugram,Stationery,1.241,FALSE
2829,3/5/2024,Vasai-Virar,Sports & Fitness,0.861,FALSE
2830,12/24/2023,Jaipur,Toys & Baby,0.789,FALSE
2831,5/13/2024,Ludhiana,Footwear,1.167,FALSE
2832,4/3/2023,Rajkot,Jewellery,1.087,FALSE
2833,9/4/2023,Bengaluru,Pet Supplies,1.001,FALSE
2834,11/8/2024,Indore,Appliances,0.905,FALSE
2835,4/17/2023,Jabalpur,Furniture,1.197,FALSE
2836,2/24/2024,Vadodara,Fashion-Women,0.95,FALSE
2837,12/21/2024,Chennai,Pet Supplies,0.739,FALSE
2838,11/11/2023,Lucknow,Office Products,1.02,FALSE
2839,6/29/2025,Vasai-Virar,Pet Supplies,0.784,FALSE
2840,2/25/2023,Chennai,Pet Supplies,0.583,FALSE
2841,11/26/2024,Nagpur,Toys & Baby,0.962,FALSE
2842,12/4/2024,Ludhiana,Fashion-Men,1.212,FALSE
2843,12/5/2024,Agra,Grocery,0.939,FALSE
2844,5/9/2023,Srinagar,Appliances,0.814,FALSE
2845,7/22/2025,Jaipur,Fashion-Women,1.027,FALSE
2846,11/14/2023,Surat,Beauty & Personal Care,0.986,FALSE
2847,2/4/2025,Ranchi,Books,1.069,FALSE
2848,11/16/2024,Indore,Fashion-Women,1.318,FALSE
2849,1/8/2025,Bengaluru,Industrial Supplies,1.226,TRUE
2850,1/2/2025,Delhi,Jewellery,1.223,FALSE
2851,11/3/2023,Jodhpur,Beauty & Personal Care,0.974,FALSE
2852,1/26/2024,Mumbai,Pet Supplies,1.244,FALSE
2853,9/27/2023,Ghaziabad,Beauty & Personal Care,1.089,FALSE
2854,6/20/2024,Aligarh,Home & Kitchen,1.21,FALSE
2855,3/29/2024,Jaipur,Appliances,3.332,TRUE
2856,6/16/2023,Hyderabad,Electronics,0.908,FALSE
2857,10/22/2023,Raipur,Grocery,0.981,FALSE
2858,3/9/2024,Coimbatore,Footwear,1.174,FALSE
2859,6/24/2025,Delhi,Industrial Supplies,1.318,FALSE
2860,6/6/2025,Faridabad,Appliances,4.04,TRUE
2861,2/12/2023,Gurugram,Fashion-Women,0.885,FALSE
2862,10/17/2024,Thane,Office Products,0.859,FALSE
2863,9/26/2025,Surat,Fashion-Women,1.599,TRUE
2864,11/13/2023,Patna,Mobile & Accessories,2.613,TRUE
2865,4/12/2025,Madurai,Home & Kitchen,1.046,FALSE
2866,4/28/2025,Allahabad,Beauty & Personal Care,1.259,FALSE
2867,12/27/2023,Kalyan-Dombivli,Stationery,0.754,FALSE
2868,12/23/2023,Vadodara,Automotive,1.145,FALSE
2869,9/19/2024,Jodhpur,Home & Kitchen,0.893,FALSE
2870,9/6/2024,Jodhpur,Furniture,0.963,FALSE
2871,1/6/2024,Chennai,Jewellery,0.777,FALSE
2872,12/3/2024,Agra,Mobile & Accessories,1.021,FALSE
2873,10/31/2023,Srinagar,Pet Supplies,0.911,FALSE
2874,4/5/2024,Mangalore,Beauty & Personal Care,1.44,FALSE
2875,2/5/2025,Meerut,Sports & Fitness,1.002,FALSE
2876,4/12/2023,Bengaluru,Mobile & Accessories,0.636,FALSE
2877,11/7/2023,Aligarh,Automotive,0.941,FALSE
2878,2/25/2023,Rajkot,Office Products,0.981,FALSE
2879,2/4/2023,Ranchi,Jewellery,0.872,FALSE
2880,12/22/2023,Hyderabad,Jewellery,0.798,FALSE
2881,6/27/2024,Mangalore,Jewellery,1.263,FALSE
2882,8/4/2025,Pimpri-Chinchwad,Stationery,1.181,FALSE
2883,5/31/2023,Allahabad,Footwear,0.685,FALSE
2884,7/12/2025,Moradabad,Jewellery,0.836,FALSE
2885,12/17/2023,Bhubaneswar,Jewellery,0.873,FALSE
2886,2/17/2025,Nagpur,Appliances,1.129,FALSE
2887,12/10/2023,Dhanbad,Pet Supplies,0.75,FALSE
2888,6/1/2024,Bhopal,Toys & Baby,1.363,FALSE
2889,4/13/2023,Bhopal,Books,0.746,FALSE
2890,5/20/2023,Bhubaneswar,Toys & Baby,1.222,FALSE
2891,5/26/2024,Amritsar,Appliances,0.977,FALSE
2892,1/23/2025,Bhiwandi,Grocery,0.96,FALSE
2893,12/4/2023,Pune,Books,0.683,TRUE
2894,11/11/2024,Pune,Furniture,0.847,FALSE
2895,1/19/2023,Kolkata,Fashion-Men,1.016,FALSE
2896,1/17/2025,Mangalore,Books,0.926,FALSE
2897,9/16/2024,Visakhapatnam,Sports & Fitness,3.868,TRUE
2898,8/16/2025,Indore,Mobile & Accessories,2.836,TRUE
2899,2/14/2025,Patna,Mobile & Accessories,1.113,TRUE
2900,4/6/2023,Vadodara,Office Products,1.052,FALSE
2901,4/24/2024,Bengaluru,Pet Supplies,0.771,FALSE
2902,5/7/2025,Bhiwandi,Pet Supplies,1.242,FALSE
2903,1/30/2023,Meerut,Fashion-Women,1.011,FALSE
2904,3/12/2024,Gurugram,Automotive,1.126,FALSE
2905,7/1/2025,Pune,Health,0.946,FALSE
2906,4/7/2023,Dhanbad,Electronics,0.989,FALSE
2907,8/3/2025,Nashik,Home & Kitchen,0.649,FALSE
2908,4/22/2024,Nashik,Office Products,1.123,FALSE
2909,12/7/2024,Visakhapatnam,Pet Supplies,1.18,FALSE
2910,7/13/2025,Faridabad,Toys & Baby,1.22,FALSE
2911,4/7/2024,Nashik,Books,0.861,FALSE
2912,7/14/2024,Ludhiana,Health,0.865,FALSE
2913,5/12/2023,Aligarh,Furniture,0.682,FALSE
2914,3/9/2023,Mumbai,Footwear,1.363,FALSE
2915,5/16/2024,Gurugram,Automotive,0.851,FALSE
2916,9/16/2025,Coimbatore,Fashion-Men,0.951,FALSE
2917,7/10/2024,Aligarh,Fashion-Women,1.092,FALSE
2918,9/4/2025,Vasai-Virar,Beauty & Personal Care,0.806,FALSE
2919,3/1/2025,Gurugram,Fashion-Women,1.125,FALSE
2920,6/22/2024,Lucknow,Health,0.712,FALSE
2921,11/27/2023,Chennai,Pet Supplies,1.065,FALSE
2922,11/28/2023,Mangalore,Stationery,0.98,FALSE
2923,6/15/2024,Jodhpur,Footwear,0.713,FALSE
2924,1/18/2024,Jaipur,Health,1.115,FALSE
2925,5/15/2024,Coimbatore,Sports & Fitness,0.887,FALSE
2926,5/6/2025,Dhanbad,Sports & Fitness,1.505,TRUE
2927,12/15/2023,Bhubaneswar,Industrial Supplies,1.151,FALSE
2928,6/18/2024,Jaipur,Furniture,1.063,FALSE
2929,2/29/2024,Bengaluru,Home & Kitchen,1.518,FALSE
2930,4/28/2024,Coimbatore,Fashion-Women,2.053,TRUE
2931,1/8/2023,Thane,Electronics,0.947,FALSE
2932,8/10/2025,Surat,Health,1.057,FALSE
2933,9/11/2023,Jabalpur,Books,0.888,FALSE
2934,11/13/2024,Indore,Mobile & Accessories,0.952,TRUE
2935,8/10/2024,Vasai-Virar,Mobile & Accessories,1.112,FALSE
2936,3/28/2023,Moradabad,Mobile & Accessories,0.995,FALSE
2937,6/11/2024,Jodhpur,Stationery,3.044,TRUE
2938,4/25/2024,Visakhapatnam,Furniture,3.423,TRUE
2939,1/31/2024,Gurugram,Stationery,0.757,FALSE
2940,7/18/2023,Bhopal,Sports & Fitness,1.241,FALSE
2941,12/14/2024,Kalyan-Dombivli,Stationery,0.691,FALSE
2942,7/12/2024,Thane,Grocery,1.235,FALSE
2943,1/20/2023,Vadodara,Mobile & Accessories,1.034,FALSE
2944,3/9/2023,Visakhapatnam,Industrial Supplies,1.47,FALSE
2945,8/4/2024,Meerut,Books,1.274,FALSE
2946,3/30/2023,Srinagar,Jewellery,0.823,FALSE
2947,10/2/2024,Srinagar,Jewellery,0.603,FALSE
2948,2/14/2024,Kalyan-Dombivli,Appliances,1.192,FALSE
2949,10/3/2023,Bhiwandi,Furniture,0.952,FALSE
2950,5/22/2023,Nagpur,Home & Kitchen,0.969,FALSE
2951,7/24/2024,Allahabad,Home & Kitchen,1.219,FALSE
2952,6/1/2023,Varanasi,Stationery,1.234,FALSE
2953,7/12/2025,Coimbatore,Office Products,2.695,TRUE
2954,11/22/2023,Bhiwandi,Fashion-Men,0.978,FALSE
2955,8/4/2025,Jabalpur,Grocery,0.958,TRUE
2956,12/11/2023,Rajkot,Jewellery,0.958,FALSE
2957,3/30/2023,Jabalpur,Home & Kitchen,0.856,FALSE
2958,4/13/2023,Agra,Jewellery,1.134,FALSE
2959,7/19/2024,Delhi,Health,1.068,FALSE
2960,8/2/2023,Gwalior,Stationery,1.042,FALSE
2961,2/28/2024,Coimbatore,Home & Kitchen,3.31,TRUE
2962,10/12/2023,Rajkot,Pet Supplies,0.78,FALSE
2963,6/4/2023,Moradabad,Home & Kitchen,0.968,FALSE
2964,9/20/2025,Bengaluru,Stationery,0.667,FALSE
2965,5/26/2024,Moradabad,Toys & Baby,0.891,FALSE
2966,5/3/2025,Delhi,Health,1.392,FALSE
2967,5/19/2025,Patna,Mobile & Accessories,0.839,FALSE
2968,10/18/2024,Jabalpur,Fashion-Women,0.907,FALSE
2969,12/5/2023,Coimbatore,Footwear,0.946,FALSE
2970,7/5/2023,Howrah,Footwear,0.675,FALSE
2971,2/15/2023,Mangalore,Electronics,1.306,FALSE
2972,4/13/2024,Pune,Office Products,0.97,FALSE
2973,4/20/2025,Kanpur,Toys & Baby,0.684,FALSE
2974,6/27/2023,Patna,Health,0.729,FALSE
2975,8/13/2025,Madurai,Appliances,1.108,FALSE
2976,2/23/2024,Allahabad,Grocery,0.575,FALSE
2977,12/11/2023,Rajkot,Pet Supplies,1.19,FALSE
2978,7/15/2023,Rajkot,Footwear,1.099,FALSE
2979,12/22/2024,Mumbai,Home & Kitchen,0.875,FALSE
2980,9/4/2024,Gwalior,Jewellery,0.525,FALSE
2981,3/11/2023,Bhubaneswar,Office Products,0.894,FALSE
2982,11/2/2024,Allahabad,Mobile & Accessories,0.649,FALSE
2983,9/5/2023,Gurugram,Fashion-Women,1.122,FALSE
2984,7/14/2025,Kolkata,Jewellery,0.925,FALSE
2985,8/28/2025,Coimbatore,Fashion-Women,1.752,TRUE
2986,10/4/2023,Thane,Grocery,1.043,FALSE
2987,3/26/2024,Madurai,Stationery,1.084,FALSE
2988,5/22/2025,Nagpur,Automotive,0.795,FALSE
2989,6/7/2023,Amritsar,Books,1.069,FALSE
2990,1/21/2025,Agra,Mobile & Accessories,4.045,TRUE
2991,7/15/2024,Ghaziabad,Beauty & Personal Care,1.215,FALSE
2992,2/10/2025,Chandigarh,Electronics,0.741,FALSE
2993,7/15/2025,Delhi,Books,1.085,FALSE
2994,4/18/2023,Moradabad,Automotive,0.85,FALSE
2995,6/25/2024,Vijayawada,Health,0.756,FALSE
2996,12/7/2023,Vijayawada,Automotive,1.692,TRUE
2997,7/12/2025,Bhopal,Appliances,0.867,FALSE
2998,1/20/2024,Kalyan-Dombivli,Grocery,1.148,FALSE
2999,2/2/2023,Chennai,Books,1.173,FALSE
3000,10/9/2024,Kanpur,Health,1.253,FALSE
3001,2/11/2025,Jabalpur,Mobile & Accessories,0.865,FALSE
3002,12/5/2024,Chandigarh,Health,3.385,TRUE
3003,12/25/2024,Mangalore,Toys & Baby,1.174,FALSE
3004,9/6/2024,Aligarh,Office Products,1.033,FALSE
3005,12/16/2023,Amritsar,Beauty & Personal Care,0.811,FALSE
3006,12/2/2024,Chennai,Furniture,0.955,FALSE
3007,1/29/2024,Gurugram,Health,2.777,TRUE
3008,3/8/2023,Mumbai,Beauty & Personal Care,1.554,FALSE
3009,5/31/2024,Agra,Electronics,1.353,FALSE
3010,6/2/2023,Agra,Furniture,2.399,TRUE
3011,8/20/2025,Bhopal,Health,1.126,FALSE
3012,1/25/2025,Bhiwandi,Home & Kitchen,1.136,FALSE
3013,2/2/2023,Kalyan-Dombivli,Footwear,3.883,TRUE
3014,8/15/2023,Rajkot,Mobile & Accessories,0.772,FALSE
3015,12/24/2023,Thane,Industrial Supplies,0.922,FALSE
3016,12/7/2024,Ghaziabad,Health,1.094,FALSE
3017,3/23/2024,Varanasi,Grocery,0.897,FALSE
3018,3/24/2025,Ahmedabad,Fashion-Women,0.802,FALSE
3019,7/28/2023,Mangalore,Grocery,0.826,FALSE
3020,8/8/2024,Madurai,Industrial Supplies,0.937,FALSE
3021,12/10/2023,Meerut,Fashion-Men,4.379,TRUE
3022,5/15/2025,Nashik,Furniture,1.12,FALSE
3023,9/8/2025,Ludhiana,Beauty & Personal Care,0.9,FALSE
3024,1/19/2023,Chandigarh,Electronics,1.215,FALSE
3025,11/23/2024,Raipur,Footwear,0.936,FALSE
3026,2/18/2025,Patna,Sports & Fitness,1.075,FALSE
3027,3/17/2023,Bhiwandi,Furniture,0.951,FALSE
3028,7/17/2023,Pimpri-Chinchwad,Furniture,2.622,TRUE
3029,4/17/2024,Hyderabad,Mobile & Accessories,0.97,FALSE
3030,10/26/2023,Kanpur,Fashion-Men,1.032,FALSE
3031,11/15/2024,Bengaluru,Jewellery,0.914,FALSE
3032,5/5/2024,Howrah,Toys & Baby,0.873,FALSE
3033,6/8/2025,Kolkata,Grocery,0.778,FALSE
3034,9/8/2024,Pune,Beauty & Personal Care,0.994,FALSE
3035,5/23/2023,Ludhiana,Stationery,0.993,FALSE
3036,8/17/2024,Raipur,Beauty & Personal Care,1.575,TRUE
3037,3/19/2025,Mumbai,Grocery,0.995,FALSE
3038,8/3/2023,Delhi,Sports & Fitness,1.026,FALSE
3039,8/5/2024,Hyderabad,Fashion-Men,0.889,FALSE
3040,1/15/2023,Nagpur,Home & Kitchen,0.853,FALSE
3041,1/15/2025,Agra,Fashion-Women,1.024,FALSE
3042,1/1/2025,Surat,Electronics,1.142,FALSE
3043,9/22/2025,Jaipur,Appliances,1.122,FALSE
3044,2/11/2025,Vasai-Virar,Toys & Baby,0.874,FALSE
3045,4/23/2024,Surat,Toys & Baby,1.185,FALSE
3046,8/9/2023,Coimbatore,Health,0.888,FALSE
3047,5/10/2024,Vijayawada,Electronics,0.911,FALSE
3048,4/29/2024,Mangalore,Fashion-Men,0.995,FALSE
3049,4/3/2025,Bengaluru,Grocery,0.876,TRUE
3050,1/21/2025,Vasai-Virar,Automotive,0.998,FALSE
3051,3/26/2025,Amritsar,Industrial Supplies,1,TRUE
3052,8/19/2024,Kolkata,Fashion-Men,1.09,FALSE
3053,2/11/2024,Amritsar,Pet Supplies,0.913,FALSE
3054,4/12/2024,Moradabad,Appliances,1.161,FALSE
3055,10/9/2024,Pune,Beauty & Personal Care,1.031,FALSE
3056,1/9/2024,Ghaziabad,Industrial Supplies,0.854,FALSE
3057,9/24/2023,Lucknow,Stationery,0.945,FALSE
3058,5/29/2025,Pune,Industrial Supplies,1.088,FALSE
3059,10/30/2023,Kanpur,Sports & Fitness,3.521,TRUE
3060,10/31/2024,Kanpur,Toys & Baby,0.872,FALSE
3061,6/28/2023,Lucknow,Mobile & Accessories,1.052,FALSE
3062,5/17/2023,Nagpur,Health,0.912,FALSE
3063,3/9/2023,Vasai-Virar,Appliances,1.018,FALSE
3064,5/7/2024,Amritsar,Grocery,1.054,FALSE
3065,3/25/2024,Vijayawada,Fashion-Men,1.084,FALSE
3066,12/20/2023,Varanasi,Home & Kitchen,1.112,FALSE
3067,2/15/2023,Chennai,Fashion-Women,0.856,FALSE
3068,2/17/2024,Vasai-Virar,Furniture,1.284,FALSE
3069,12/15/2024,Ahmedabad,Beauty & Personal Care,0.634,FALSE
3070,12/8/2023,Pune,Industrial Supplies,0.641,FALSE
3071,8/18/2023,Pune,Mobile & Accessories,1.076,FALSE
3072,7/30/2023,Aligarh,Appliances,0.8,FALSE
3073,6/27/2023,Delhi,Sports & Fitness,0.583,FALSE
3074,4/22/2024,Jaipur,Office Products,0.927,FALSE
3075,2/15/2023,Bhopal,Home & Kitchen,0.815,FALSE
3076,9/25/2023,Dhanbad,Books,0.884,FALSE
3077,4/14/2024,Varanasi,Grocery,1.721,TRUE
3078,7/12/2023,Moradabad,Office Products,1.057,FALSE
3079,12/20/2023,Meerut,Stationery,1.15,FALSE
3080,5/19/2024,Patna,Footwear,0.881,FALSE
3081,7/23/2025,Agra,Mobile & Accessories,0.989,TRUE
3082,11/9/2023,Dhanbad,Sports & Fitness,1.095,FALSE
3083,9/10/2023,Chandigarh,Grocery,0.766,FALSE
3084,3/27/2025,Hyderabad,Health,1.165,FALSE
3085,8/24/2024,Kalyan-Dombivli,Sports & Fitness,0.548,FALSE
3086,5/19/2023,Lucknow,Electronics,1.256,FALSE
3087,11/2/2023,Moradabad,Furniture,1.132,FALSE
3088,10/10/2023,Chandigarh,Mobile & Accessories,0.907,FALSE
3089,8/23/2025,Rajkot,Office Products,3.027,TRUE
3090,8/31/2025,Varanasi,Appliances,1.11,FALSE
3091,9/2/2025,Varanasi,Footwear,0.905,FALSE
3092,10/9/2023,Srinagar,Footwear,0.952,FALSE
3093,8/12/2024,Mumbai,Home & Kitchen,0.924,FALSE
3094,4/23/2023,Nagpur,Jewellery,1.34,FALSE
3095,8/14/2024,Jaipur,Pet Supplies,0.786,FALSE
3096,10/14/2023,Vasai-Virar,Fashion-Men,0.886,FALSE
3097,5/20/2025,Surat,Beauty & Personal Care,0.989,FALSE
3098,3/6/2023,Jaipur,Footwear,1.151,FALSE
3099,2/26/2023,Nashik,Fashion-Women,1.137,FALSE
3100,8/21/2025,Mumbai,Stationery,1.054,FALSE
3101,2/5/2024,Surat,Books,0.84,FALSE
3102,2/15/2024,Amritsar,Mobile & Accessories,0.778,FALSE
3103,4/13/2025,Bhopal,Fashion-Men,1.127,FALSE
3104,5/5/2025,Gwalior,Grocery,1.353,FALSE
3105,1/26/2025,Rajkot,Home & Kitchen,0.927,FALSE
3106,6/11/2025,Chennai,Electronics,0.76,FALSE
3107,7/17/2025,Bhubaneswar,Beauty & Personal Care,2.71,TRUE
3108,12/31/2023,Visakhapatnam,Appliances,0.895,FALSE
3109,6/6/2025,Ahmedabad,Electronics,1.121,FALSE
3110,5/7/2023,Mangalore,Home & Kitchen,3.846,TRUE
3111,8/15/2024,Gurugram,Home & Kitchen,0.819,FALSE
3112,10/26/2024,Surat,Fashion-Men,1.35,FALSE
3113,2/21/2024,Faridabad,Mobile & Accessories,1.114,FALSE
3114,7/26/2024,Howrah,Beauty & Personal Care,0.799,FALSE
3115,12/13/2023,Kolkata,Fashion-Women,1.187,FALSE
3116,11/4/2024,Srinagar,Fashion-Women,1.942,TRUE
3117,8/7/2025,Surat,Fashion-Men,0.981,FALSE
3118,3/30/2023,Mangalore,Electronics,1.275,FALSE
3119,9/13/2025,Chennai,Mobile & Accessories,1.12,FALSE
3120,5/6/2023,Faridabad,Grocery,1.035,FALSE
3121,4/25/2024,Rajkot,Pet Supplies,0.942,FALSE
3122,5/14/2024,Chennai,Appliances,0.483,FALSE
3123,6/4/2023,Mangalore,Industrial Supplies,1.038,FALSE
3124,8/9/2024,Rajkot,Toys & Baby,0.918,TRUE
3125,6/16/2025,Gurugram,Footwear,0.85,TRUE
3126,6/4/2023,Nashik,Footwear,1.018,FALSE
3127,10/17/2024,Dhanbad,Appliances,1.113,FALSE
3128,2/24/2025,Jabalpur,Beauty & Personal Care,1.151,FALSE
3129,7/18/2023,Visakhapatnam,Health,1.041,FALSE
3130,10/14/2024,Rajkot,Appliances,0.753,FALSE
3131,5/23/2024,Bhiwandi,Fashion-Men,1.08,FALSE
3132,2/16/2025,Jodhpur,Books,0.616,FALSE
3133,4/28/2023,Hyderabad,Stationery,0.98,FALSE
3134,7/4/2023,Bhubaneswar,Beauty & Personal Care,0.507,FALSE
3135,6/28/2025,Srinagar,Jewellery,1.483,FALSE
3136,7/19/2024,Pune,Fashion-Men,1.338,FALSE
3137,1/4/2023,Bengaluru,Stationery,0.971,FALSE
3138,8/11/2024,Ghaziabad,Stationery,2.27,TRUE
3139,1/29/2024,Patna,Sports & Fitness,2.355,TRUE
3140,2/29/2024,Vasai-Virar,Stationery,0.968,FALSE
3141,3/7/2024,Srinagar,Toys & Baby,0.784,FALSE
3142,6/9/2023,Moradabad,Industrial Supplies,0.931,FALSE
3143,8/26/2024,Mumbai,Toys & Baby,1.056,FALSE
3144,4/16/2024,Vijayawada,Home & Kitchen,1.234,FALSE
3145,2/12/2024,Rajkot,Mobile & Accessories,1.177,FALSE
3146,11/7/2023,Visakhapatnam,Fashion-Women,0.99,FALSE
3147,7/24/2023,Nashik,Footwear,1.1,FALSE
3148,5/11/2024,Meerut,Fashion-Women,1.535,TRUE
3149,6/6/2024,Faridabad,Office Products,1.089,FALSE
3150,5/25/2025,Mangalore,Beauty & Personal Care,0.992,FALSE
3151,11/13/2023,Ahmedabad,Home & Kitchen,0.937,FALSE
3152,6/26/2025,Ludhiana,Stationery,0.757,FALSE
3153,6/22/2023,Bhopal,Fashion-Men,1.61,FALSE
3154,7/10/2024,Varanasi,Appliances,1.112,FALSE
3155,3/23/2025,Thane,Grocery,0.95,FALSE
3156,5/4/2023,Thane,Fashion-Men,0.817,FALSE
3157,1/8/2023,Jodhpur,Beauty & Personal Care,1.258,FALSE
3158,5/18/2025,Nagpur,Books,1.138,FALSE
3159,1/17/2025,Chennai,Electronics,1.033,FALSE
3160,4/23/2025,Rajkot,Fashion-Men,1.276,FALSE
3161,9/26/2024,Jodhpur,Electronics,1.117,FALSE
3162,12/2/2023,Delhi,Sports & Fitness,1.09,FALSE
3163,11/21/2023,Pimpri-Chinchwad,Electronics,0.889,FALSE
3164,10/2/2024,Jabalpur,Electronics,1.265,FALSE
3165,5/19/2023,Jabalpur,Books,1.032,FALSE
3166,2/8/2025,Bhubaneswar,Appliances,1.113,FALSE
3167,1/17/2023,Srinagar,Automotive,1.073,FALSE
3168,10/11/2024,Bhubaneswar,Jewellery,1.288,FALSE
3169,3/21/2024,Pimpri-Chinchwad,Mobile & Accessories,1.456,FALSE
3170,4/20/2025,Gwalior,Beauty & Personal Care,1.21,FALSE
3171,8/21/2024,Chennai,Grocery,2.724,TRUE
3172,7/30/2025,Allahabad,Furniture,1.198,FALSE
3173,11/19/2023,Pune,Stationery,1.218,FALSE
3174,11/30/2023,Srinagar,Electronics,1.201,FALSE
3175,4/3/2023,Patna,Office Products,0.871,FALSE
3176,1/30/2024,Nagpur,Office Products,1.21,FALSE
3177,5/8/2025,Patna,Beauty & Personal Care,1.106,FALSE
3178,9/29/2024,Chandigarh,Fashion-Women,1.125,FALSE
3179,4/13/2025,Chandigarh,Sports & Fitness,1.093,FALSE
3180,4/17/2024,Lucknow,Mobile & Accessories,0.978,FALSE
3181,1/26/2023,Ranchi,Toys & Baby,1.012,FALSE
3182,7/10/2023,Delhi,Pet Supplies,1.263,FALSE
3183,3/6/2025,Varanasi,Beauty & Personal Care,1.114,FALSE
3184,7/19/2025,Bhopal,Automotive,0.721,FALSE
3185,5/18/2025,Faridabad,Stationery,1.316,FALSE
3186,5/22/2024,Pune,Furniture,1.438,FALSE
3187,6/4/2023,Bhiwandi,Electronics,1.246,FALSE
3188,5/9/2024,Mumbai,Health,2.776,TRUE
3189,7/9/2023,Lucknow,Pet Supplies,1.665,FALSE
3190,2/4/2023,Vadodara,Fashion-Men,1.097,FALSE
3191,4/27/2025,Patna,Health,0.879,FALSE
3192,4/12/2025,Moradabad,Footwear,1.058,FALSE
